SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s23_3,s23_3,SAMPLE STATION,23,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce patch, old BB track",HR-BA-BS,526517,6365976,10,"Site pulled down, wolf tracks by site",14,0000,1998-07-06,D.  Fear,M-URAM,,,1,HA,5793_c,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s23_3,s23_3,SAMPLE STATION,23,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce patch, old BB track",HR-BA-BS,526517,6365976,10,"Site pulled down, wolf tracks by site",14,0000,1998-07-06,D.  Fear,M-URAM,,,1,HA,5793_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s23_3,s23_3,SAMPLE STATION,23,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce patch, old BB track",HR-BA-BS,526517,6365976,10,"Site pulled down, wolf tracks by site",14,0000,1998-07-06,D.  Fear,M-URAM,,,1,HA,5793_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s23_3,s23_3,SAMPLE STATION,23,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce patch, old BB track",HR-BA-BS,526517,6365976,10,"Site pulled down, wolf tracks by site",14,0000,1998-07-06,D.  Fear,M-URAM,,,1,HA,5793_e,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s23_4,s23_4,SAMPLE STATION,23,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine mix",HR-BA-BS,526924,6360319,10,No action,8,0000,1998-07-14,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s23_5,s23_5,SAMPLE STATION,23,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix, near burn",HR-BA-BS,524872,6361657,10,No action,13,0000,1998-07-27,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s24_1,s24_1,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, Mix stand",HR-BA-BS,535717,6368391,10,Black bear tracks at site,12,0000,1998-06-10,D.  Fear,M-URAM,,,1,HA,5624_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s24_1,s24_1,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, Mix stand",HR-BA-BS,535717,6368391,10,Black bear tracks at site,12,0000,1998-06-10,D.  Fear,M-URAM,,,1,HA,5624_g,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s24_1,s24_1,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, Mix stand",HR-BA-BS,535717,6368391,10,Black bear tracks at site,12,0000,1998-06-10,D.  Fear,M-URAM,,,1,HA,5624_j,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s24_1,s24_1,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, Mix stand",HR-BA-BS,535717,6368391,10,Black bear tracks at site,12,0000,1998-06-10,D.  Fear,M-URAM,,,1,HA,5624_i,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s24_1,s24_1,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, Mix stand",HR-BA-BS,535717,6368391,10,Black bear tracks at site,12,0000,1998-06-10,D.  Fear,M-URAM,,,1,HA,5624_h,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s24_1,s24_1,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, Mix stand",HR-BA-BS,535717,6368391,10,Black bear tracks at site,12,0000,1998-06-10,D.  Fear,M-URAM,,,1,HA,5624_e,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s24_1,s24_1,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, Mix stand",HR-BA-BS,535717,6368391,10,Black bear tracks at site,12,0000,1998-06-10,D.  Fear,M-URAM,,,1,HA,5624_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s24_1,s24_1,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, Mix stand",HR-BA-BS,535717,6368391,10,Black bear tracks at site,12,0000,1998-06-10,D.  Fear,M-URAM,,,1,HA,5624_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s24_1,s24_1,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, Mix stand",HR-BA-BS,535717,6368391,10,Black bear tracks at site,12,0000,1998-06-10,D.  Fear,M-URAM,,,1,HA,5624_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s24_1,s24_1,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, Mix stand",HR-BA-BS,535717,6368391,10,Black bear tracks at site,12,0000,1998-06-10,D.  Fear,M-URAM,,,1,HA,5624_f,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_k,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_m,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_o,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_j,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_q,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_l,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_r,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_p,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_h,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_g,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_f,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_e,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_c,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_n,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s24_2,s24_2,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, cut line junction",HR-BA-BS,532185,6368789,10,,13,0000,1998-06-23,D.  Fear,M-URAM,,,1,HA,5688_i,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s24_3,s24_3,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine mix, berries",HR-BA-BS,537042,6365237,10,No action,13,0000,1998-07-06,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s24_4,s24_4,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Regen pine, cranberries",HR-BA-BS,538822,6371837,10,Mound pulled apart,11,0000,1998-07-17,D.  Fear,M-URAM,,,1,HA,5841_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s24_4,s24_4,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Regen pine, cranberries",HR-BA-BS,538822,6371837,10,Mound pulled apart,11,0000,1998-07-17,D.  Fear,M-URAM,,,1,HA,5841_a,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s24_5,s24_5,SAMPLE STATION,24,"Ecoprovince TA;    Ecoregion MU;    Site description = Burn, regen pine, lots of berries",HR-BA-BS,536775,6370054,10,No action,11,0000,1998-07-28,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s25_1,s25_1,SAMPLE STATION,25,Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir patch,HR-BA-BS,430934,6374620,10,,11,0000,1998-06-08,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5607_a,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s25_1,s25_1,SAMPLE STATION,25,Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir patch,HR-BA-BS,430934,6374620,10,,11,0000,1998-06-08,D.  Fear,MAMMALIA,,,1,HA,5607_b,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s25_1,s25_1,SAMPLE STATION,25,Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir patch,HR-BA-BS,430934,6374620,10,,11,0000,1998-06-08,D.  Fear,MAMMALIA,,,1,HA,5607_c,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s25_1,s25_1,SAMPLE STATION,25,Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir patch,HR-BA-BS,430934,6374620,10,,11,0000,1998-06-08,D.  Fear,M-URAR,,,1,HA,5607_d,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s25_1,s25_1,SAMPLE STATION,25,Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir patch,HR-BA-BS,430934,6374620,10,,11,0000,1998-06-08,D.  Fear,M-URAR,CR,,1,HA,5607_e,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s25_2,s25_2,SAMPLE STATION,25,"Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir patch, trails",HR-BA-BS,423079,6378479,10,No action,12,0000,1998-06-20,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s25_3,s25_3,SAMPLE STATION,25,"Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir, 10m to creek",HR-BA-BS,418507,6380305,10,"Site destroyed, flagging ripped down, grizzly tracks around site",10,0000,1998-07-07,D.  Fear,M-URAR,,,1,HA,5795_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s25_3,s25_3,SAMPLE STATION,25,"Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir, 10m to creek",HR-BA-BS,418507,6380305,10,"Site destroyed, flagging ripped down, grizzly tracks around site",10,0000,1998-07-07,D.  Fear,M-URAR,CE,,1,HA,5795_a,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s25_3,s25_3,SAMPLE STATION,25,"Ecoprovince NB;    Ecoregion NR;    Site description = Subalpine fir, 10m to creek",HR-BA-BS,418507,6380305,10,"Site destroyed, flagging ripped down, grizzly tracks around site",10,0000,1998-07-07,D.  Fear,M-URAR,,,1,HA,5795_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s25_4,s25_4,SAMPLE STATION,25,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce",HR-BA-BS,424050,6380525,10,Site pulled apart,12,0000,1998-07-19,D.  Fear,M-URAR,BE,,1,HA,5849_a,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s25_4,s25_4,SAMPLE STATION,25,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce",HR-BA-BS,424050,6380525,10,Site pulled apart,12,0000,1998-07-19,D.  Fear,M-URAM,,,1,HA,5849_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s25_4,s25_4,SAMPLE STATION,25,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce",HR-BA-BS,424050,6380525,10,Site pulled apart,12,0000,1998-07-19,D.  Fear,M-URAM,,,1,HA,5849_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s25_4,s25_4,SAMPLE STATION,25,"Ecoprovince NB;    Ecoregion NR;    Site description = Riparian, spruce",HR-BA-BS,424050,6380525,10,Site pulled apart,12,0000,1998-07-19,D.  Fear,M-URAM,,,1,HA,5849_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s25_5,s25_5,SAMPLE STATION,25,"Ecoprovince NB;    Ecoregion NR;    Site description = High basin, subalpine fir clump",HR-BA-BS,425091,6375524,10,No action,11,0000,1998-07-30,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s26_1,s26_1,SAMPLE STATION,26,Ecoprovince NB;    Ecoregion NR;    Site description = Riparian,HR-BA-BS,436676,6373009,10,,11,0000,1998-06-08,D.  Fear,M-CALU,,,1,HA,5608_a,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,P,,1,HA,5657_u,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,O,,1,HA,5657_m,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,O,,1,HA,5657_n,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,N,,1,HA,5657_o,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,O,,1,HA,5657_p,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,,,1,HA,5657_q,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,P,,1,HA,5657_r,M,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5657_t,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,MAMMALIA,,,1,HA,5657_i,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,O,,1,HA,5657_l,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,MAMMALIA,,,1,HA,5657_s,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5657_c,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,N,,1,HA,5657_k,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,O,,1,HA,5657_b,F,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s26_2,s26_2,SAMPLE STATION,26,"Ecoprovince NB;    Ecoregion NR;    Site description = Bench, subalpine fir patch",HR-BA-BS,440360,6373819,10,Site destroyed,12,0000,1998-06-20,D.  Fear,M-URAR,O,,1,HA,5657_d,F,DNA,,,,,,,
