SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Watershed Code,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Species Guess,Sex,Species ID Method
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-39,C,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-173,K,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-146,B,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-46,G,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-32,D,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-36,H,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-34,I,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-31,C,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-171,J,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-48,E,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-49,C,3,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1831,B,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-1830,D,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-556,C,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1832,A,1,URAR,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1829,D,2,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0026,s0026,SAMPLE STATION,89,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,410677,5465006,11,Lewis Peak,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1285,E,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant:  ---------,14,0000,2015-07-06,Aaron  Reid,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Castor ---------,14,0000,2015-07-20,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1758,F,3,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1822,A,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1819,E,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-552,H,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1827,J,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1821,C,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1828,I,2,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1757,G,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1820,C,2,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1755,B,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-553,I,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1756,F,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1760,D,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1826,K,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0027,s0027,SAMPLE STATION,81,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,408675,5470678,11,Mount Faith,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1759,F,2,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant:  ---------,14,0000,2015-07-06,Aaron  Reid,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Castor ---------,14,0000,2015-07-20,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-802,B,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-159,F,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-160,E,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-812,A,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-804,B,3,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-803,B,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-813,A,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-810,D,2,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-814,C,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-809,D,3,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-137,C,2,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-811,D,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-1825,A,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1824,B,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-1885,C,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-1823,C,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0028,s0028,SAMPLE STATION,80,Method of Access (most limiting):Helicopter ___On Surface Type:Helicopter---------,HR-BA-BS,404221,5468690,11,Lynch,Attractant: Anise oil ---------,14,0000,2015-08-17,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-1884,C,3,,,
