SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Label,Species Guess,Sex,Species ID Method,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,M-URAM,,,1,HA,N,186-b,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,MAMMALIA,,,1,HA,N,186-m,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,MAMMALIA,,,1,HA,N,186-i,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,M-URAM,,,1,HA,N,186-a,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,M-URAM,,,1,HA,N,186-k,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,M-URAM,,,1,HA,N,186-c,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,M-URAM,,,1,HA,N,186-d,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,M-URAM,,,1,HA,N,186-e,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,M-URAM,,,1,HA,N,186-f,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,MAMMALIA,,,1,HA,N,186-h,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,MAMMALIA,,,1,HA,N,186-j,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,27_3,27_3,SAMPLE STATION,27,,HR-BA-BS,502544,5510858,11,,10,0000,1996-07-19,S.  Hawes,M-URAM,,,1,HA,N,186-l,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,27_4,27_4,SAMPLE STATION,27,,HR-BA-BS,502100,5511000,11,,11,0000,1996-07-30,S.  Hawes,M-URAM,,,1,HA,N,1955-f,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,27_4,27_4,SAMPLE STATION,27,,HR-BA-BS,502100,5511000,11,,11,0000,1996-07-30,S.  Hawes,M-URAM,,,1,HA,N,1955-e,M-URAM,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,27_4,27_4,SAMPLE STATION,27,,HR-BA-BS,502100,5511000,11,,11,0000,1996-07-30,S.  Hawes,M-URAM,,,1,HA,N,1955-c,M-URAM,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,27_4,27_4,SAMPLE STATION,27,,HR-BA-BS,502100,5511000,11,,11,0000,1996-07-30,S.  Hawes,M-URAM,,,1,HA,N,1955-a,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,27_4,27_4,SAMPLE STATION,27,,HR-BA-BS,502100,5511000,11,,11,0000,1996-07-30,S.  Hawes,MAMMALIA,,,1,HA,N,1955-b,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,27_4,27_4,SAMPLE STATION,27,,HR-BA-BS,502100,5511000,11,,11,0000,1996-07-30,S.  Hawes,M-URAM,,,1,HA,N,1955-d,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,27_5,27_5,SAMPLE STATION,27,,HR-BA-BS,504464,5512339,11,,9,0000,1996-08-08,S.  Hawes,M-URAM,,,1,HA,N,1963-a,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,27_5,27_5,SAMPLE STATION,27,,HR-BA-BS,504464,5512339,11,,9,0000,1996-08-08,S.  Hawes,MAMMALIA,,,1,HA,N,1963-b,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,27_5,27_5,SAMPLE STATION,27,,HR-BA-BS,504464,5512339,11,,9,0000,1996-08-08,S.  Hawes,MAMMALIA,,,1,HA,N,1963-c,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,27_5,27_5,SAMPLE STATION,27,,HR-BA-BS,504464,5512339,11,,9,0000,1996-08-08,S.  Hawes,MAMMALIA,,,1,HA,N,1963-d,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,27_5,27_5,SAMPLE STATION,27,,HR-BA-BS,504464,5512339,11,,9,0000,1996-08-08,S.  Hawes,M-URAM,,,1,HA,N,1963-e,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-c,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-i,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-h,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-g,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-f,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-E,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-ac,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-d,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-l,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-b,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-a,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-e,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-s,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-ab,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-aa,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-z,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-y,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-x,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-w,M-URAR,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-v,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-j,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-t,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-k,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-r,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-q,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-p,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-o,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-n,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-m,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-af,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-u,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,M-URAM,,,1,HA,N,920-ae,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-ag,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,28_1,28_1,SAMPLE STATION,28,,HR-BA-BS,495800,5525750,11,,11,0000,1996-07-05,D.  Fear,MAMMALIA,,,1,HA,N,920-ad,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-ab,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-t,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-u,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-v,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-w,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-x,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-y,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-aa,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-q,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-ac,M-URAR,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-ad,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-ae,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-af,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-ag,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-ah,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-z,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-h,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-l,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-a,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-b,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-c,M-URAR,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-d,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-e,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-s,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-g,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-r,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-i,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-j,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-k,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-m,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-o,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,M-URAM,,,1,HA,N,947-p,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,28_2,28_2,SAMPLE STATION,28,,HR-BA-BS,497700,5523650,11,,8,0000,1996-07-13,D.  Fear,MAMMALIA,,,1,HA,N,947-f,M-URAR,,,
