SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Sex,Species ID Method
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,7,0000,2004-09-09,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1290,L,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,7,0000,2004-09-09,Not  Available,M-URAM,,unextracted,1,HA,N,W,1291,M,1,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,7,0000,2004-09-09,Not  Available,M-URAM,,Xblack,1,HA,N,W,1292,Q,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,7,0000,2004-09-09,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,1293,P,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,7,0000,2004-09-09,Not  Available,M-URAM,,Xblack,1,HA,N,W,1294,J,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,7,0000,2004-09-09,Not  Available,M-URAR,1398,sample,1,HA,N,W,1295,I,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,7,0000,2004-09-09,Not  Available,M-URAM,,unextracted,1,HA,N,W,1296,H,3,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,7,0000,2004-09-09,Not  Available,M-URAM,,unextracted,1,HA,N,W,1297,H,2,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,7,0000,2004-09-09,Not  Available,M-URAM,,Xblack,1,HA,N,W,1298,H,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,8,0000,2004-09-17,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,2166,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,8,0000,2004-09-17,Not  Available,M-URAM,,unextracted,1,HA,N,G,2167,K,1,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,188b,188b,SAMPLE STATION,35,,HR-BA-TR,381034,6285442,9,,8,0000,2004-09-17,Not  Available,M-URAM,,Xblack,1,HA,N,G,2168,L,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,MAMMALIA,,Xbomb,1,HA,Y,R,596,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,MAMMALIA,,Xbomb,1,HA,Y,R,597,C,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,MAMMALIA,,unextracted,1,HA,Y,R,598,C,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,M-URAM,,Xblack,1,HA,Y,R,599,D,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,MAMMALIA,,unextracted,1,HA,Y,R,600,D,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,MAMMALIA,,unextracted,1,HA,Y,R,601,D,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,M-URAM,,Xblack,1,HA,Y,R,602,D,5,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,MAMMALIA,,Xbomb,1,HA,Y,R,603,D,6,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,MAMMALIA,,Xbomb,1,HA,Y,R,604,G,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,MAMMALIA,,Xbomb,1,HA,Y,R,605,H,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,MAMMALIA,,unextracted,1,HA,Y,R,606,H,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,189a,189a,SAMPLE STATION,35,,HR-NB-RS,376670,6285403,9,Set date of 15 July 2004 was chosen based on date of arrival of salmon to this area.,40,0000,2004-08-24,Not  Available,M-URAM,,Xblack,1,HA,Y,R,607,H,3,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,13,0000,2004-08-24,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1560,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,13,0000,2004-08-24,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1561,E,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,13,0000,2004-08-24,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,1562,E,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,13,0000,2004-08-24,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1563,E,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,13,0000,2004-08-24,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,1564,F,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,13,0000,2004-08-24,Not  Available,MAMMALIA,,Xbomb,1,HA,N,G,1565,F,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,13,0000,2004-08-24,Not  Available,M-URAM,,unextracted,1,HA,N,W,1566,F,2,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,13,0000,2004-08-24,Not  Available,M-URAR,1552,sample,1,HA,N,W,1567,F,4,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,9,0000,2004-09-02,Not  Available,M-URAM,,Xblack,1,HA,N,W,1549,A,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,9,0000,2004-09-02,Not  Available,MAMMALIA,,Xbomb,1,HA,N,G,1550,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,9,0000,2004-09-02,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,1551,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,9,0000,2004-09-02,Not  Available,M-URAR,1552,sample,1,HA,N,W,1552,M,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,7,0000,2004-09-09,Not  Available,M-URAM,,unextracted,1,HA,N,W,1276,A,1,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,7,0000,2004-09-09,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,1277,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,7,0000,2004-09-09,Not  Available,MAMMALIA,,Xbomb,1,HA,N,G,1278,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,7,0000,2004-09-09,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1279,M,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,7,0000,2004-09-09,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,1280,M,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,7,0000,2004-09-09,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1281,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,7,0000,2004-09-09,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,1282,L,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,9,0000,2004-09-18,Not  Available,M-URAR,1398,sample,1,HA,N,W,2210,A,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,9,0000,2004-09-18,Not  Available,M-URAR,1398,sample,1,HA,N,W,2211,A,3,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,9,0000,2004-09-18,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2212,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,189b,189b,SAMPLE STATION,35,,HR-BA-TR,376670,6285403,9,,9,0000,2004-09-18,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2213,C,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,19,19,SAMPLE STATION,5,,HR-BA-TR,328365,6347117,9,,17,0000,2004-08-25,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,19,19,SAMPLE STATION,5,,HR-BA-TR,328365,6347117,9,,13,0000,2004-09-07,Not  Available,MAMMALIA,,Xinadequate,1,HA,N,W,1575,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,19,19,SAMPLE STATION,5,,HR-BA-TR,328365,6347117,9,,13,0000,2004-09-07,Not  Available,M-URAM,,Xblack,1,HA,N,W,1576,B,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,19,19,SAMPLE STATION,5,,HR-BA-TR,328365,6347117,9,,13,0000,2004-09-07,Not  Available,M-URAM,,Xblack,1,HA,N,W,1577,B,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,19,19,SAMPLE STATION,5,,HR-BA-TR,328365,6347117,9,,13,0000,2004-09-07,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1578,B,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,19,19,SAMPLE STATION,5,,HR-BA-TR,328365,6347117,9,,7,0000,2004-09-14,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2090,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,19,19,SAMPLE STATION,5,,HR-BA-TR,328365,6347117,9,,7,0000,2004-09-14,Not  Available,M-URAR,2091,sample,1,HA,N,W,2091,B,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,19,19,SAMPLE STATION,5,,HR-BA-TR,328365,6347117,9,,7,0000,2004-09-14,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,2092,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,190,190,SAMPLE STATION,35,,HR-BA-BS,384609,6284645,9,,13,0000,2004-08-24,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,190,190,SAMPLE STATION,35,,HR-BA-BS,384609,6284645,9,,9,0000,2004-09-02,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,190,190,SAMPLE STATION,35,,HR-BA-BS,384609,6284645,9,,7,0000,2004-09-09,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,190,190,SAMPLE STATION,35,,HR-BA-BS,384609,6284645,9,,8,0000,2004-09-17,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2169,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,190,190,SAMPLE STATION,35,,HR-BA-BS,384609,6284645,9,,8,0000,2004-09-17,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2170,A,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,190,190,SAMPLE STATION,35,,HR-BA-BS,384609,6284645,9,,8,0000,2004-09-17,Not  Available,M-URAR,2171,sample,1,HA,N,W,2171,A,4,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,191,191,SAMPLE STATION,35,,HR-BA-BS,375948,6281707,9,,14,0000,2004-09-01,Not  Available,M-URAM,,unextracted,1,HA,N,W,1005,A,1,,VI
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,191,191,SAMPLE STATION,35,,HR-BA-BS,375948,6281707,9,,14,0000,2004-09-01,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,1006,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,191,191,SAMPLE STATION,35,,HR-BA-BS,375948,6281707,9,,14,0000,2004-09-01,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,1007,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,191,191,SAMPLE STATION,35,,HR-BA-BS,375948,6281707,9,,14,0000,2004-09-01,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,1008,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,191,191,SAMPLE STATION,35,,HR-BA-BS,375948,6281707,9,,14,0000,2004-09-15,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,192a,192a,SAMPLE STATION,35,,HR-NB-RS,382206,6284972,9,Set date of 1 August 2004 was chosen based on date of arrival of salmon to this area.,23,0000,2004-08-24,Not  Available,MAMMALIA,,Xbomb,1,HA,Y,R,568,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,192a,192a,SAMPLE STATION,35,,HR-NB-RS,382206,6284972,9,Set date of 1 August 2004 was chosen based on date of arrival of salmon to this area.,23,0000,2004-08-24,Not  Available,M-URAM,,Xblack,1,HA,Y,R,569,B,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,192b,192b,SAMPLE STATION,35,,HR-BA-TR,382206,6284972,9,,9,0000,2004-09-02,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,192b,192b,SAMPLE STATION,35,,HR-BA-TR,382206,6284972,9,,15,0000,2004-09-17,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,2302,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,192b,192b,SAMPLE STATION,35,,HR-BA-TR,382206,6284972,9,,15,0000,2004-09-17,Not  Available,MAMMALIA,,Xbomb,1,HA,N,G,2303,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,193,193,SAMPLE STATION,35,,HR-BA-TR,379274,6284310,9,,9,0000,2004-09-18,Not  Available,M-URAR,2171,sample,1,HA,N,W,2233,A,1,M,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,193,193,SAMPLE STATION,35,,HR-BA-TR,379274,6284310,9,,9,0000,2004-09-18,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,2234,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,400,A,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,401,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,402,A,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,403,A,4,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,404,A,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,405,A,6,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,406,A,7,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,407,B,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,408,B,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,409,B,4,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,410,B,5,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,411,G,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,194,194,SAMPLE STATION,36,,HR-BA-BS,405415,6286213,9,,16,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,412,G,2,,
