SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,Latitude DC (DD),Longitude DC (DD),DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1A,1A,SAMPLE STATION,1,56.20931,-129.31581,,HR-BA-BS,480410,6229420,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC804,1,HA,2345,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1A,1A,SAMPLE STATION,1,56.20931,-129.31581,,HR-BA-BS,480410,6229420,9,,7,0,1999-07-05,Not  Available,MAMMALIA,,Lab comment: less than 5 roots,1,HA,2341,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1099,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1098,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1100,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1103,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1108,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,"Field comment: suspected grizzly; Lab comment: less than 5 roots, Lab ID # BC122",1,HA,1101,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1107,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1102,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1110,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1109,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1106,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1104,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,13,0,1998-09-01,Not  Available,MAMMALIA,,,1,HA,1105,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,585,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,573,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,584,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,581,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,582,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,587,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,580,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,583,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,576,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,579,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,574,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,Field comment: fine fuzz,1,HA,578,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,586,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,575,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,14,0,1998-09-15,Not  Available,MAMMALIA,,,1,HA,577,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC619,1,HA,2615,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC-175-99,1,HA,2611,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,8,0,1999-06-22,Not  Available,MAMMALIA,,,1,HA,2617,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC-106-99,1,HA,2610,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC616,1,HA,2612,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC617,1,HA,2613,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC618,1,HA,2614,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,8,0,1999-06-22,Not  Available,M-URAM,,Lab ID # BC620,1,HA,2616,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,6,0,1999-06-28,Not  Available,MAMMALIA,,,1,HA,2705,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC572,1,HA,2362,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC-51-99,1,HA,2350,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC571,1,HA,2351,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC570,1,HA,2352,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC569,1,HA,2353,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC568,1,HA,2354,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC550,1,HA,2355,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC593,1,HA,2356,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC549,1,HA,2357,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC582,1,HA,2358,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC583,1,HA,2359,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,MAMMALIA,,,1,HA,2363,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC548,1,HA,2361,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC547,1,HA,2364,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC-186-99,1,HA,2365,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC546,1,HA,2366,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,1B,1B,SAMPLE STATION,1,56.22442,-129.347,,HR-BA-BS,478484,6231112,9,,7,0,1999-07-05,Not  Available,M-URAM,,Lab ID # BC817,1,HA,2360,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-08-27,Nass 1997 - Session 1,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1997-09-05,Not  Available,NULL,,,0,,,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-16,Nass 1997 - Session 2,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,14,0,1997-09-19,Not  Available,NULL,,,0,,,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1997-09-30,Nass 1997 - Session 3,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,14,0,1997-10-03,Not  Available,NULL,,,0,,,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,12,0,1998-08-12,Not  Available,MAMMALIA,,,1,HA,1769,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,12,0,1998-08-12,Not  Available,MAMMALIA,,,1,HA,1770,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-10,Nass 1998 - Session 1,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,12,0,1998-08-12,Not  Available,MAMMALIA,,,1,HA,1771,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1998-08-25,Not  Available,MAMMALIA,,,1,HA,993,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-08-23,Nass 1998 - Session 2,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1998-08-25,Not  Available,MAMMALIA,,,1,HA,992,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,16,0,1998-09-10,Not  Available,MAMMALIA,,,1,HA,1514,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1998-09-23,Not  Available,MAMMALIA,,,1,HA,1302,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1998-09-23,Not  Available,MAMMALIA,,,1,HA,1299,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1998-09-23,Not  Available,MAMMALIA,,,1,HA,1300,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1998-09-23,Not  Available,MAMMALIA,,,1,HA,1296,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1998-09-23,Not  Available,MAMMALIA,,,1,HA,1298,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1998-09-23,Not  Available,MAMMALIA,,,1,HA,1301,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1998-09-23,Not  Available,MAMMALIA,,,1,HA,1303,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,13,0,1998-09-23,Not  Available,MAMMALIA,,,1,HA,1297,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-01,Nass 1999 - Session 1,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,7,0,1999-06-03,Not  Available,MAMMALIA,,Lab comment: less than 5 roots,1,HA,1893,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-07,Nass 1999 - Session 2,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,6,0,1999-06-09,Not  Available,MAMMALIA,,Lab comment: less than 5 roots,1,HA,2119,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-07,Nass 1999 - Session 2,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,6,0,1999-06-09,Not  Available,M-URAM,,Lab ID # BC594,1,HA,2117,,DNA
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-07,Nass 1999 - Session 2,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,6,0,1999-06-09,Not  Available,MAMMALIA,,Lab comment: less than 5 roots,1,HA,2121,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-07,Nass 1999 - Session 2,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,6,0,1999-06-09,Not  Available,MAMMALIA,,Lab comment: less than 5 roots,1,HA,2120,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-07,Nass 1999 - Session 2,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,6,0,1999-06-09,Not  Available,MAMMALIA,,,1,HA,2118,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-07,Nass 1999 - Session 2,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,6,0,1999-06-09,Not  Available,MAMMALIA,,Lab comment: less than 5 roots,1,HA,2116,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-14,Nass 1999 - Session 3,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,7,0,1999-06-16,Not  Available,NULL,,,0,,,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-22,Nass 1999 - Session 4,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,8,0,1999-06-24,Not  Available,MAMMALIA,,Lab comment: less than 5 roots,1,HA,2519,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-06-28,Nass 1999 - Session 5,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,6,0,1999-06-30,Not  Available,NULL,,,0,,,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1999-07-05,Nass 1999 - Session 6,,20A,20A,SAMPLE STATION,20,55.84208,-128.88103,,HR-BA-BS,507450,6188510,9,,7,0,1999-07-07,Not  Available,NULL,,,0,,,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,20B,20B,SAMPLE STATION,20,55.85613,-128.82354,,HR-BA-BS,511046,6190081,9,,13,0,1998-09-04,Not  Available,MAMMALIA,,Field comment: unknwn cani wolf/cayo,1,HA,1199,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,20B,20B,SAMPLE STATION,20,55.85613,-128.82354,,HR-BA-BS,511046,6190081,9,,13,0,1998-09-04,Not  Available,MAMMALIA,,Field comment: unknown cani,1,HA,1198,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,20B,20B,SAMPLE STATION,20,55.85613,-128.82354,,HR-BA-BS,511046,6190081,9,,13,0,1998-09-04,Not  Available,MAMMALIA,,Field comment: wolf/unknown cani,1,HA,1197,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-01,Nass 1998 - Session 3,,20B,20B,SAMPLE STATION,20,55.85613,-128.82354,,HR-BA-BS,511046,6190081,9,,13,0,1998-09-04,Not  Available,MAMMALIA,,Field comment: unknown cani wolf/cayo,1,HA,1200,,
1997-1999 - Grizzly Bear - DNA-based Inventory - Nass Valley,Mid Nass Valley,1998-09-15,Nass 1998 - Session 4,,20B,20B,SAMPLE STATION,20,55.85613,-128.82354,,HR-BA-BS,511046,6190081,9,,14,0,1998-09-18,Not  Available,NULL,,,0,,,,
