SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,Latitude DC (DD),Longitude DC (DD),DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Watershed Code,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Spatial Accuracy (m),Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Sex,Species ID Method
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,M-URAR,0,,"4 samples in this group, but only 2 barbs sampled because the other 2 barbs had only single hairs",1,HA,N,W,393,I,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,395,J,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,396,K,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,M-URAR,0,,"2 samples in this group, but only 1 sample taken",1,HA,N,W,397,L,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,1346,M,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,1348,M,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,M-URAR,0,467,,1,HA,N,W,1347,M,3,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,391,N,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,3367,N,2,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,3368,O,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,3369,O,2,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,3370,O,3,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s022,s022,SAMPLE STATION,10,51.30652,-126.18488,,HR-BA-BS,696214,5687676,9,Charnaud Cr. 55 km,,10,0000,1997-06-25,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,3371,O,4,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2386,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2387,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2388,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2389,C,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2390,C,3,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2391,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2392,D,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2394,E,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2395,E,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2396,F,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2393,G,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2397,G,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2398,G,3,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2399,G,4,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2400,H,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2405,I,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2401,J,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2402,J,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2403,K,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-05,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,2404,L,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-24,Stefan  Himmer,M-URAM,0,,black,1,HA,N,W,2128,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-24,Stefan  Himmer,M-URAM,0,,black; 1 sample only,1,HA,N,W,2129,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-24,Stefan  Himmer,M-URAM,0,,black; long,1,HA,N,W,2130,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-24,Stefan  Himmer,M-URAM,0,,black-brown,1,HA,N,W,2131,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-24,Stefan  Himmer,M-URAM,0,,black; fine; 1 sample only,1,HA,N,W,2132,E,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s023,s023,SAMPLE STATION,10,51.33571,-126.14585,,HR-BA-BS,698808,5691026,9,upper Charnaud Cr. near road end,,10,0000,1997-07-24,Stefan  Himmer,M-URAM,0,,long,1,HA,N,W,2133,F,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Crews returned to this site at the beginning of S3 to set it up again (it had been baited in S1, but not S2) and they collected hair that had been deposited at the unbaited site.",10,0000,1997-06-22,Lana  Ciarniello,M-URAM,0,,,1,HA,Y,W,677,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Crews returned to this site at the beginning of S3 to set it up again (it had been baited in S1, but not S2) and they collected hair that had been deposited at the unbaited site.",10,0000,1997-06-22,Lana  Ciarniello,M-URAR,0,648,,1,HA,Y,W,678,A,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-22,Session 2,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Crews returned to this site at the beginning of S3 to set it up again (it had been baited in S1, but not S2) and they collected hair that had been deposited at the unbaited site.",10,0000,1997-06-22,Lana  Ciarniello,M-URAM,0,,,1,HA,Y,W,679,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,10,0000,1997-07-02,Lana  Ciarniello,M-URAR,0,2441,,1,HA,N,W,2441,A,1,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,10,0000,1997-07-02,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,2442,B,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,10,0000,1997-07-02,Lana  Ciarniello,M-URAM,0,,only 1 barb between 2444 and 2443,1,HA,N,W,2443,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,10,0000,1997-07-02,Lana  Ciarniello,M-URAM,0,,only 1 barb between 2444 and 2443,1,HA,N,W,2444,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,10,0000,1997-07-02,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,2445,E,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,10,0000,1997-07-02,Lana  Ciarniello,M-URAR,0,2441,,1,HA,N,W,2446,E,2,M,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-02,Session 3,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,10,0000,1997-07-02,Lana  Ciarniello,M-URAR,0,,,1,HA,N,W,2447,F,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,11,0000,1997-07-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3084,A,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,11,0000,1997-07-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3085,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,11,0000,1997-07-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3086,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-07-23,Session 5,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,,11,0000,1997-07-23,Sidney  Waskiewich,M-URAM,0,,,1,HA,N,W,3087,D,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,403,B,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,MAMMALIA,0,,only 1 barb between 0404 and 0405,1,HA,N,W,404,B,3,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,MAMMALIA,0,,only 1 barb between 0404 and 0405,1,HA,N,W,405,C,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,406,C,2,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,MAMMALIA,0,,only 1 barb between 0407 and 0408,1,HA,N,W,407,D,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,MAMMALIA,0,,only 1 barb between 0407 and 0408,1,HA,N,W,408,E,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,401,A,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,402,B,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,409,E,2,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,410,E,3,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,411,E,4,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,412,F,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,MAMMALIA,0,,,1,HA,N,W,413,G,1,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s024,s024,SAMPLE STATION,11,51.25282,-126.52336,"MT near site; old scat, movement observed during install",HR-BA-BS,672827,5680854,9,mid Wakeman,"Bait down; most of the samples collected had characteristics of both black and grizzly. Intuitively, Stefan thought they were black bear hairs except for samples 0404 and 0429.",10,0000,1997-06-12,Lana  Ciarniello,M-URAM,0,,,1,HA,N,W,414,G,2,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Lots of GB hair and 1 BB,11,0000,1997-06-15,Stefan  Himmer,M-URAR,0,,,1,HA,N,W,1486,C,1,,VI
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Lots of GB hair and 1 BB,11,0000,1997-06-15,Stefan  Himmer,MAMMALIA,0,,,1,HA,N,W,848,C,2,,
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Lots of GB hair and 1 BB,11,0000,1997-06-15,Stefan  Himmer,M-URAR,0,,,1,HA,N,W,849,D,1,,DNA
1997 - Grizzly Bear - DNA-based Inventory - Kingcome,Kingcome 1997,1997-06-05,Session 1,,s021,s021,SAMPLE STATION,10,51.31792,-126.15394,No bear sign on set up,HR-BA-BS,698321,5689026,9,mid Charnaud Cr.,Lots of GB hair and 1 BB,11,0000,1997-06-15,Stefan  Himmer,M-URAR,0,467,,1,HA,N,W,850,D,2,M,DNA
