SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Barb Number,Sex,Species ID Method
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-06-28,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1070T80,80,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-06-28,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1070T81,81,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-06-28,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1070T82,82,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-06-28,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1070T90,90,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-06-28,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1070T91,91,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-06-28,Darcy  Fear,M-URAM,,"Sample collected from rub pad (carpet with tacks), baited with beaver castor and dried catnip, installed on a tree at the site; Xspecies",1,HA,N,DC,1070RP0,,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-06-28,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1070T33,33,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,M-URAM,,unextracted,1,HA,N,U,2070T01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T02,2,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,L,2070B10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T20,20,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2070T23,23,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T24,24,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T26,26,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T30,30,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T31,31,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2070T32,32,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T34,34,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,L,2070B40,40,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2070U70,70,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T80,80,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T03,3,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T81,81,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2070T82,82,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,L,2070B82,82,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,L,2070B90,90,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2070U110,110,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s069,s069,SAMPLE STATION,70,Ground access,HR-BA-BS,410944,6093106,10,14,0000,2003-07-12,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,L,2070B80,80,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1071U01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1071U10,10,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,M-URAR,1071U13,sample,1,HA,N,U,1071U13,13,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1071U60,60,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,1071U61,61,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1071U62,62,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1071U14,14,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1071U70,70,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1071U71,71,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1071U72,72,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1071U80,80,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,14,0000,2003-06-27,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1071U64,64,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,13,0000,2003-07-10,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2071U01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,13,0000,2003-07-10,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2071U10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,13,0000,2003-07-10,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2071U12,12,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,13,0000,2003-07-10,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2071U20,20,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,13,0000,2003-07-10,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,G,2071G01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,13,0000,2003-07-10,Landon  Wilson,MAMMALIA,,unextracted,1,HA,N,U,2071U72,72,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,13,0000,2003-07-10,Landon  Wilson,M-URAM,,unextracted,1,HA,N,U,2071U80,80,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,13,0000,2003-07-10,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2071U100,100,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s070,s070,SAMPLE STATION,71,Ground access,HR-BA-BS,418154,6090894,10,13,0000,2003-07-10,Landon  Wilson,M-URAM,,Xspecies,1,HA,N,U,2071U70,70,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s071,s071,SAMPLE STATION,72,Ground access,HR-BA-BS,425638,6096057,10,13,0000,2003-06-26,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1072U02,2,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s071,s071,SAMPLE STATION,72,Ground access,HR-BA-BS,425638,6096057,10,13,0000,2003-06-26,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1072U10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s071,s071,SAMPLE STATION,72,Ground access,HR-BA-BS,425638,6096057,10,13,0000,2003-06-26,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1072U11,11,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s071,s071,SAMPLE STATION,72,Ground access,HR-BA-BS,425638,6096057,10,13,0000,2003-06-26,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1072U01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s072,s072,SAMPLE STATION,73,Ground access,HR-BA-BS,430082,6096010,10,12,0000,2003-06-23,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1073U01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s072,s072,SAMPLE STATION,73,Ground access,HR-BA-BS,430082,6096010,10,12,0000,2003-06-23,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1073U11,11,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s072,s072,SAMPLE STATION,73,Ground access,HR-BA-BS,430082,6096010,10,12,0000,2003-06-23,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,1073U40,40,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s072,s072,SAMPLE STATION,73,Ground access,HR-BA-BS,430082,6096010,10,12,0000,2003-06-23,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,1073U10,10,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s073,s073,SAMPLE STATION,74,Ground access,HR-BA-BS,443477,6089414,10,15,0000,2003-06-25,Garth  Mowat,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s073,s073,SAMPLE STATION,74,Ground access,HR-BA-BS,443477,6089414,10,14,0000,2003-07-09,Garth  Mowat,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s073,s073,SAMPLE STATION,74,Ground access,HR-BA-BS,443477,6089414,10,14,0000,2003-07-23,Chris  Pharness,M-URAM,,"Sample collected from rub pad (carpet with tacks), baited with beaver castor and dried catnip, installed on a tree at the site; Xspecies",1,HA,N,DC,3074RP00,0,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s074,s074,SAMPLE STATION,75,Ground access,HR-BA-BS,449099,6094661,10,17,0000,2003-06-25,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,G,1075G01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s074,s074,SAMPLE STATION,75,Ground access,HR-BA-BS,449099,6094661,10,17,0000,2003-06-25,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,L,1075B10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s074,s074,SAMPLE STATION,75,Ground access,HR-BA-BS,449099,6094661,10,17,0000,2003-06-25,Garth  Mowat,M-URAM,,unextracted,1,HA,N,G,1075G11,11,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s074,s074,SAMPLE STATION,75,Ground access,HR-BA-BS,449099,6094661,10,17,0000,2003-06-25,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,1075T01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s074,s074,SAMPLE STATION,75,Ground access,HR-BA-BS,449099,6094661,10,17,0000,2003-06-25,Garth  Mowat,M-URAR,1075T20,sample,1,HA,N,U,1075T30,30,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s074,s074,SAMPLE STATION,75,Ground access,HR-BA-BS,449099,6094661,10,17,0000,2003-06-25,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,1075T31,31,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s074,s074,SAMPLE STATION,75,Ground access,HR-BA-BS,449099,6094661,10,17,0000,2003-06-25,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,L,1075B40,40,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s074,s074,SAMPLE STATION,75,Ground access,HR-BA-BS,449099,6094661,10,17,0000,2003-06-25,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,L,1075B50,50,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s074,s074,SAMPLE STATION,75,Ground access,HR-BA-BS,449099,6094661,10,17,0000,2003-06-25,Garth  Mowat,M-URAR,1075T20,"Sample collected from rub pad (carpet with tacks), baited with beaver castor and dried catnip, installed on a tree at the site; sample",1,HA,N,DC,1075RP0,,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s074,s074,SAMPLE STATION,75,Ground access,HR-BA-BS,449099,6094661,10,17,0000,2003-06-25,Garth  Mowat,M-URAR,1075T20,sample,1,HA,N,U,1075T20,20,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,17,0000,2003-06-25,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,1076T01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,17,0000,2003-06-25,Garth  Mowat,MAMMALIA,,Xbomb,1,HA,N,G,1076G01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,17,0000,2003-06-25,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,L,1076B10,10,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-04,Session 2,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,11,0000,2003-07-06,Garth  Mowat,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,MAMMALIA,,unextracted,1,HA,N,U,3076T02,2,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3076T03,3,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,M-URAM,,unextracted,1,HA,N,L,3076B03,3,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3076T01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,L,3076B04,4,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3076T10,10,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3076T11,11,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3076T20,20,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,M-URAM,,unextracted,1,HA,N,L,3076B22,22,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3076T50,50,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3076T60,60,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-07-20,Chris  Pharness,MAMMALIA,,unextracted,1,HA,N,U,3076T04,4,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s075,s075,SAMPLE STATION,76,Ground access,HR-BA-BS,456250,6095221,10,14,0000,2003-08-03,Darcy  Fear,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s076,s076,SAMPLE STATION,77,Ground access,HR-BA-BS,463798,6092877,10,14,0000,2003-06-22,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,1078T01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s076,s076,SAMPLE STATION,77,Ground access,HR-BA-BS,463798,6092877,10,14,0000,2003-06-22,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,1078T10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s076,s076,SAMPLE STATION,77,Ground access,HR-BA-BS,463798,6092877,10,14,0000,2003-06-22,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,1078T20,20,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-06-20,Session 1,,s076,s076,SAMPLE STATION,77,Ground access,HR-BA-BS,463798,6092877,10,14,0000,2003-06-22,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,L,1078B30,30,,DNA
