SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,24_2,24_2,SAMPLE STATION,24,Ground access,HR-BA-BS,508063,6077756,10,,13,0000,2000-06-26,J.  Paczkowski,M-URAM,,unextracted,1,HA,6884-011,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,24_2,24_2,SAMPLE STATION,24,Ground access,HR-BA-BS,508063,6077756,10,,13,0000,2000-06-26,J.  Paczkowski,M-URAM,,unextracted,1,HA,6884-010,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,24_2,24_2,SAMPLE STATION,24,Ground access,HR-BA-BS,508063,6077756,10,,13,0000,2000-06-26,J.  Paczkowski,M-URAM,,unextracted,1,HA,6884-005,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,24_2,24_2,SAMPLE STATION,24,Ground access,HR-BA-BS,508063,6077756,10,,13,0000,2000-06-26,J.  Paczkowski,M-URAM,,unextracted,1,HA,6884-001,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,24_2,24_2,SAMPLE STATION,24,Ground access,HR-BA-BS,508063,6077756,10,,13,0000,2000-06-26,J.  Paczkowski,M-URAM,,Xmixed,1,HA,6884-051,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,24_2,24_2,SAMPLE STATION,24,Ground access,HR-BA-BS,508063,6077756,10,,13,0000,2000-06-26,J.  Paczkowski,M-URAM,6884-060,,1,HA,6884-060,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,24_2,24_2,SAMPLE STATION,24,Ground access,HR-BA-BS,508063,6077756,10,,13,0000,2000-06-26,J.  Paczkowski,M-URAM,6884-060,,1,HA,6884-062,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,24_2,24_2,SAMPLE STATION,24,Ground access,HR-BA-BS,508063,6077756,10,,13,0000,2000-06-26,J.  Paczkowski,M-URAM,6940-002,,1,HA,6884-050,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-057,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-030,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,6940-070,,1,HA,6915-055,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-062,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-051,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-059,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,6940-070,,1,HA,6915-006,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,6915-015,,1,HA,6915-015,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-050,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-040,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-025,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-061,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-010,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-020,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-005,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,MAMMALIA,,unextracted,1,HA,6915-022,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,6940-070,,1,HA,6915-063,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,6915-001,,1,HA,6915-001,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,6886-005,,1,HA,6915-011,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,6915-001,,1,HA,6915-021,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,24_3,24_3,SAMPLE STATION,24,Ground access,HR-BA-BS,510213,6078309,10,,15,0000,2000-07-11,D.  Stanley,M-URAM,,unextracted,1,HA,6915-056,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,24_4,24_4,SAMPLE STATION,24,Ground access,HR-BA-BS,509792,6075041,10,,14,0000,2000-07-25,J.  Paczkowski,MAMMALIA,,unextracted,1,HA,6942-051,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,24_4,24_4,SAMPLE STATION,24,Ground access,HR-BA-BS,509792,6075041,10,,14,0000,2000-07-25,J.  Paczkowski,M-URAR,,unextracted,1,HA,6942-001,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,24_4,24_4,SAMPLE STATION,24,Ground access,HR-BA-BS,509792,6075041,10,,14,0000,2000-07-25,J.  Paczkowski,M-URAM,6940-002,,1,HA,6942-050,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,24_4,24_4,SAMPLE STATION,24,Ground access,HR-BA-BS,509792,6075041,10,,14,0000,2000-07-25,J.  Paczkowski,M-URAR,6942-002,,1,HA,6942-002,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-062,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-060,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,Xbomb,1,HA,6854-070,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,6854-063,,1,HA,6854-063,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-066,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-040,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-065,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-039,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-035,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-072,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-050,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-020,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,6854-023,,1,HA,6854-045,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-001,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,6854-023,,1,HA,6854-023,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-002,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,Xbomb,1,HA,6854-006,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,Xbomb,1,HA,6854-034,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-021,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,Xbomb,1,HA,6854-032,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-022,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,unextracted,1,HA,6854-024,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,25_1,25_1,SAMPLE STATION,25,Ground access,HR-BA-BS,514032,6073056,10,,13,0000,2000-06-13,D.  Fear,M-URAM,,Xbomb,1,HA,6854-033,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,25_2,25_2,SAMPLE STATION,25,Ground access,HR-BA-BS,513049,6076856,10,,14,0000,2000-06-27,J.  Paczkowski,M-URAM,6886-005,,1,HA,6886-005,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,25_2,25_2,SAMPLE STATION,25,Ground access,HR-BA-BS,513049,6076856,10,,14,0000,2000-06-27,J.  Paczkowski,M-URAM,,Xmixed,1,HA,6886-001,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,25_2,25_2,SAMPLE STATION,25,Ground access,HR-BA-BS,513049,6076856,10,,14,0000,2000-06-27,J.  Paczkowski,M-URAM,6854-063,,1,HA,6886-055,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,25_2,25_2,SAMPLE STATION,25,Ground access,HR-BA-BS,513049,6076856,10,,14,0000,2000-06-27,J.  Paczkowski,M-URAM,,unextracted,1,HA,6886-051,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-26,Session 2,,25_2,25_2,SAMPLE STATION,25,Ground access,HR-BA-BS,513049,6076856,10,,14,0000,2000-06-27,J.  Paczkowski,MAMMALIA,,Xspecies,1,HA,6886-050,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,25_3,25_3,SAMPLE STATION,25,Ground access,HR-BA-BS,518249,6076812,10,,14,0000,2000-07-15,M.  Wolowicz,M-URAM,6931-051,,1,HA,6931-051,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,25_3,25_3,SAMPLE STATION,25,Ground access,HR-BA-BS,518249,6076812,10,,14,0000,2000-07-15,M.  Wolowicz,M-URAM,,Xmixed,1,HA,6931-005,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,25_3,25_3,SAMPLE STATION,25,Ground access,HR-BA-BS,518249,6076812,10,,14,0000,2000-07-15,M.  Wolowicz,M-URAM,,unextracted,1,HA,6931-001,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,25_3,25_3,SAMPLE STATION,25,Ground access,HR-BA-BS,518249,6076812,10,,14,0000,2000-07-15,M.  Wolowicz,MAMMALIA,,unextracted,1,HA,6931-052,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,25_3,25_3,SAMPLE STATION,25,Ground access,HR-BA-BS,518249,6076812,10,,14,0000,2000-07-15,M.  Wolowicz,M-URAM,,unextracted,1,HA,6931-006,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-11,Session 3,,25_3,25_3,SAMPLE STATION,25,Ground access,HR-BA-BS,518249,6076812,10,,14,0000,2000-07-15,M.  Wolowicz,MAMMALIA,,Xspecies,1,HA,6931-050,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,25_4,25_4,SAMPLE STATION,25,Ground access,HR-BA-BS,519086,6074374,10,,14,0000,2000-07-29,M.  Wolowicz,M-URAM,,unextracted,1,HA,6651-050,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,25_4,25_4,SAMPLE STATION,25,Ground access,HR-BA-BS,519086,6074374,10,,14,0000,2000-07-29,M.  Wolowicz,M-URAM,6651-060,,1,HA,6651-060,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,25_4,25_4,SAMPLE STATION,25,Ground access,HR-BA-BS,519086,6074374,10,,14,0000,2000-07-29,M.  Wolowicz,M-URAM,,unextracted,1,HA,6651-075,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,25_4,25_4,SAMPLE STATION,25,Ground access,HR-BA-BS,519086,6074374,10,,14,0000,2000-07-29,M.  Wolowicz,M-URAM,,unextracted,1,HA,6651-051,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,25_4,25_4,SAMPLE STATION,25,Ground access,HR-BA-BS,519086,6074374,10,,14,0000,2000-07-29,M.  Wolowicz,M-URAM,6651-001,,1,HA,6651-001,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,25_4,25_4,SAMPLE STATION,25,Ground access,HR-BA-BS,519086,6074374,10,,14,0000,2000-07-29,M.  Wolowicz,M-URAM,,unextracted,1,HA,6651-020,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,25_4,25_4,SAMPLE STATION,25,Ground access,HR-BA-BS,519086,6074374,10,,14,0000,2000-07-29,M.  Wolowicz,M-URAM,,unextracted,1,HA,6651-005,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,25_4,25_4,SAMPLE STATION,25,Ground access,HR-BA-BS,519086,6074374,10,,14,0000,2000-07-29,M.  Wolowicz,M-URAM,6651-011,,1,HA,6651-011,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,25_4,25_4,SAMPLE STATION,25,Ground access,HR-BA-BS,519086,6074374,10,,14,0000,2000-07-29,M.  Wolowicz,M-URAM,,Xbomb,1,HA,6651-054,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-07-25,Session 4,,25_4,25_4,SAMPLE STATION,25,Ground access,HR-BA-BS,519086,6074374,10,,14,0000,2000-07-29,M.  Wolowicz,M-URAM,6651-010,,1,HA,6651-010,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,,unextracted,1,HA,6869-077,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,,unextracted,1,HA,6869-080,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,6869-010,,1,HA,6869-060,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,MAMMALIA,,unextracted,1,HA,6869-035,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,MAMMALIA,,unextracted,1,HA,6869-051,,
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,,unextracted,1,HA,6869-002,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,,unextracted,1,HA,6869-005,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,,unextracted,1,HA,6869-020,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,6869-010,,1,HA,6869-071,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,6869-010,,1,HA,6869-050,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,6869-010,,1,HA,6869-030,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,6869-010,,1,HA,6869-010,F,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,6869-001,,1,HA,6869-001,M,DNA
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,,unextracted,1,HA,6869-075,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,,unextracted,1,HA,6869-025,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,,unextracted,1,HA,6869-076,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,,unextracted,1,HA,6869-026,,VI
2000 - Grizzly Bear - DNA-based Inventory - Parsnip-Herrick,Parsnip,2000-06-12,Session 1,,26_1,26_1,SAMPLE STATION,26,Ground access,HR-BA-BS,524863,6079048,10,,14,0000,2000-06-17,J.  Paczkowski,M-URAM,,Xspecies,1,HA,6869-054,,DNA
