SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Count,Sample Label,Species Guess,Sample Material,Sample Micro-location,Sample Group Label,Sample Is Incidental,Species,Species ID Method,Animal ID,Comments,Sex
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,16B,16B,SAMPLE STATION,16,Set and checked by quad,HR-BA-BS,652739,5480565,11,,13,0000,2007-06-29,J.  Minifie,1,14798-1x,M-URAR,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,16B,16B,SAMPLE STATION,16,Set and checked by quad,HR-BA-BS,652739,5480565,11,,13,0000,2007-06-29,J.  Minifie,1,14798-2x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,16B,16B,SAMPLE STATION,16,Set and checked by quad,HR-BA-BS,652739,5480565,11,,13,0000,2007-06-29,J.  Minifie,1,14798-3w,M-URAR,HA,G,w,N,MAMMALIA,,,Xspecies; near 1x,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,16B,16B,SAMPLE STATION,16,Set and checked by quad,HR-BA-BS,652739,5480565,11,,13,0000,2007-06-29,J.  Minifie,1,14798-4w,M-URAR,HA,G,w,N,M-URAM,DNA,,Xblack; near 3w,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,16B,16B,SAMPLE STATION,16,Set and checked by quad,HR-BA-BS,652739,5480565,11,,13,0000,2007-06-29,J.  Minifie,1,14798-5s,,HA,P,s,N,MAMMALIA,,,Xspecies;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,17B,17B,SAMPLE STATION,17,Set and checked by quad,HR-BA-BS,661507,5479887,11,,13,0000,2007-07-01,J.  Minifie,0,,,,,,,NULL,,,,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-1x,,HA,W,x,N,M-URAM,VI,,Xspecies;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-2a,,HA,W,a,N,M-URAR,DNA,79350,sample; Animal ID in 2007 was 15044-2a,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-3a,,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-4x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-5x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-6b,,HA,W,b,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-7b,,HA,W,b,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-8x,,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-9t,,HA,T,t,N,M-URAR,DNA,79350,sample; Animal ID in 2007 was 15044-2a,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-10x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-11s,,HA,P,s,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-12x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,18B,18B,SAMPLE STATION,18,Set and checked by truck,HR-BA-BS,667841,5484366,11,,13,0000,2007-07-04,R.  Munro,1,15044-13v,,HA,G,v,N,M-URAR,DNA,79350,sample; Animal ID in 2007 was 15044-2a; near 12x,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-1v,,HA,G,v,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-2a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-3a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-4a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-5v,,HA,G,v,N,M-URAM,DNA,,Xblack; near 4a,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-6b,,HA,W,b,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-7b,,HA,W,b,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-8v,,HA,G,v,N,M-URAM,DNA,,Xblack; under 7b,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-9x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-10x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-11c,,HA,W,c,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-12c,,HA,W,c,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-13x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,24B,24B,SAMPLE STATION,24,Set and checked by truck,HR-BA-BS,649096,5473968,11,,13,0000,2007-07-03,R.  Munro,1,15043-14s,,HA,P,s,N,MAMMALIA,,,Xspecies; other?,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,25B,25B,SAMPLE STATION,25,Set and checked by quad,HR-BA-BS,652280,5477594,11,,13,0000,2007-07-01,J.  Minifie,1,14802-1x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,25B,25B,SAMPLE STATION,25,Set and checked by quad,HR-BA-BS,652280,5477594,11,,13,0000,2007-07-01,J.  Minifie,1,14802-2s,BISON,HA,P,s,N,M-URAM,VI,,Xspecies; bison hair from bait?,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,25B,25B,SAMPLE STATION,25,Set and checked by quad,HR-BA-BS,652280,5477594,11,,13,0000,2007-07-01,J.  Minifie,1,14802-3s,BISON,HA,P,s,N,M-URAM,VI,,Xspecies; bison hair from bait?,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,26B,26B,SAMPLE STATION,26,Set and checked by quad,HR-BA-BS,662292,5476902,11,,13,0000,2007-07-01,J.  Minifie,1,14804-1x,M-URAR,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,26B,26B,SAMPLE STATION,26,Set and checked by quad,HR-BA-BS,662292,5476902,11,,13,0000,2007-07-01,J.  Minifie,1,14804-2x,M-URAR,HA,W,x,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,26B,26B,SAMPLE STATION,26,Set and checked by quad,HR-BA-BS,662292,5476902,11,,13,0000,2007-07-01,J.  Minifie,1,14804-3v,M-URAR,HA,G,v,N,M-URAM,DNA,,Xblack; under 2x,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,26B,26B,SAMPLE STATION,26,Set and checked by quad,HR-BA-BS,662292,5476902,11,,13,0000,2007-07-01,J.  Minifie,1,14804-4v,M-URAR,HA,G,v,N,MAMMALIA,,,Xinadequate; under 1x,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,27B,27B,SAMPLE STATION,27,Set and checked by helicopter,HR-BA-BS,668113,5476856,11,bait pile disturbed a bit,16,0000,2007-07-02,A.  Lorincz,1,15183-1a,M-URAM,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,27B,27B,SAMPLE STATION,27,Set and checked by helicopter,HR-BA-BS,668113,5476856,11,bait pile disturbed a bit,16,0000,2007-07-02,A.  Lorincz,1,15183-2a,M-URAM,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,27B,27B,SAMPLE STATION,27,Set and checked by helicopter,HR-BA-BS,668113,5476856,11,bait pile disturbed a bit,16,0000,2007-07-02,A.  Lorincz,1,15183-3x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,27B,27B,SAMPLE STATION,27,Set and checked by helicopter,HR-BA-BS,668113,5476856,11,bait pile disturbed a bit,16,0000,2007-07-02,A.  Lorincz,1,15183-4s,M-URAR,HA,P,s,N,M-URAR,DNA,15183-4s,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-1x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-2x,,HA,W,x,N,M-URAR,DNA,15042-2x,sample;,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-3v,,HA,G,v,N,M-URAR,DNA,15042-2x,sample; near 2x,M
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-4x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-5a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-6a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-7x,,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-8v,,HA,G,v,N,MAMMALIA,,,Xinadequate; near 7x,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-9b,,HA,W,b,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-10b,,HA,W,b,N,MAMMALIA,,,Xbomb; other?,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-11b,,HA,W,b,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-12b,,HA,W,b,N,MAMMALIA,,,"Xspecies; other, moose?",
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-13v,,HA,G,v,N,MAMMALIA,,,Xinadequate; near 11b and 12b,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,35B,35B,SAMPLE STATION,35,Set and checked by truck,HR-BA-BS,645166,5469393,11,,13,0000,2007-07-03,R.  Munro,1,15042-14s,,HA,P,s,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,36B,36B,SAMPLE STATION,36,Set and checked by helicopter,HR-BA-BS,655892,5469637,11,bait pile not disturbed,16,0000,2007-07-02,A.  Lorincz,0,,,,,,,NULL,,,,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,37B,37B,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,662245,5468607,11,bait pile disturbed,16,0000,2007-07-02,A.  Lorincz,1,15181-1x,M-URAR,HA,W,x,N,M-URAR,DNA,15181-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,37B,37B,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,662245,5468607,11,bait pile disturbed,16,0000,2007-07-02,A.  Lorincz,1,15181-2a,M-URAR,HA,W,a,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,37B,37B,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,662245,5468607,11,bait pile disturbed,16,0000,2007-07-02,A.  Lorincz,1,15181-3a,M-URAR,HA,W,a,N,M-URAR,DNA,15181-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,37B,37B,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,662245,5468607,11,bait pile disturbed,16,0000,2007-07-02,A.  Lorincz,1,15181-4x,M-URAR,HA,W,x,N,MAMMALIA,,,unextracted;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,37B,37B,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,662245,5468607,11,bait pile disturbed,16,0000,2007-07-02,A.  Lorincz,1,15181-5x,M-URAR,HA,W,x,N,M-URAR,DNA,15181-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,37B,37B,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,662245,5468607,11,bait pile disturbed,16,0000,2007-07-02,A.  Lorincz,1,15181-6x,M-URAR,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,37B,37B,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,662245,5468607,11,bait pile disturbed,16,0000,2007-07-02,A.  Lorincz,1,15181-7x,M-URAM,HA,W,x,N,M-URAR,DNA,15181-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,37B,37B,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,662245,5468607,11,bait pile disturbed,16,0000,2007-07-02,A.  Lorincz,1,15181-8x,M-URAM,HA,W,x,N,M-URAR,DNA,15181-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,37B,37B,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,662245,5468607,11,bait pile disturbed,16,0000,2007-07-02,A.  Lorincz,1,15181-9v,M-URAM,HA,G,v,N,M-URAR,DNA,15181-8x,sample; under 7x,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,37B,37B,SAMPLE STATION,37,Set and checked by helicopter,HR-BA-BS,662245,5468607,11,bait pile disturbed,16,0000,2007-07-02,A.  Lorincz,1,15181-10s,M-URAR,HA,P,s,N,MAMMALIA,,,Xbomb;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,38B,38B,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,666304,5469197,11,bait pile disturbed; scat in area and at site; possible adult male GB,15,0000,2007-07-01,A.  Lorincz,1,15178-1x,M-URAR,HA,W,x,N,M-URAR,DNA,15178-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,38B,38B,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,666304,5469197,11,bait pile disturbed; scat in area and at site; possible adult male GB,15,0000,2007-07-01,A.  Lorincz,1,15178-2x,M-URAR,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,38B,38B,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,666304,5469197,11,bait pile disturbed; scat in area and at site; possible adult male GB,15,0000,2007-07-01,A.  Lorincz,1,15178-3x,M-URAR,HA,W,x,N,M-URAR,DNA,15178-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,38B,38B,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,666304,5469197,11,bait pile disturbed; scat in area and at site; possible adult male GB,15,0000,2007-07-01,A.  Lorincz,1,15178-4x,M-URAR,HA,W,x,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,38B,38B,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,666304,5469197,11,bait pile disturbed; scat in area and at site; possible adult male GB,15,0000,2007-07-01,A.  Lorincz,1,15178-5a,M-URAR,HA,W,a,N,M-URAR,DNA,15181-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,38B,38B,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,666304,5469197,11,bait pile disturbed; scat in area and at site; possible adult male GB,15,0000,2007-07-01,A.  Lorincz,1,15178-6a,M-URAR,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,38B,38B,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,666304,5469197,11,bait pile disturbed; scat in area and at site; possible adult male GB,15,0000,2007-07-01,A.  Lorincz,1,15178-7x,M-URAR,HA,W,x,N,M-URAR,DNA,15181-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,38B,38B,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,666304,5469197,11,bait pile disturbed; scat in area and at site; possible adult male GB,15,0000,2007-07-01,A.  Lorincz,1,15178-8x,M-URAR,HA,W,x,N,M-URAR,DNA,15178-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,38B,38B,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,666304,5469197,11,bait pile disturbed; scat in area and at site; possible adult male GB,15,0000,2007-07-01,A.  Lorincz,1,15178-9s,M-URAR,HA,P,s,N,M-URAR,DNA,15181-8x,sample;,F
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,38B,38B,SAMPLE STATION,38,Set and checked by helicopter,HR-BA-BS,666304,5469197,11,bait pile disturbed; scat in area and at site; possible adult male GB,15,0000,2007-07-01,A.  Lorincz,1,15178-10s,M-URAR,HA,P,s,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,39B,39B,SAMPLE STATION,39,Set and checked by truck,HR-BA-BS,672995,5470034,11,,13,0000,2007-06-29,R.  Munro,1,15033-1a,,HA,W,a,N,MAMMALIA,,,Xinadequate;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,39B,39B,SAMPLE STATION,39,Set and checked by truck,HR-BA-BS,672995,5470034,11,,13,0000,2007-06-29,R.  Munro,1,15033-2a,,HA,W,a,N,M-URAM,DNA,,Xblack;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,39B,39B,SAMPLE STATION,39,Set and checked by truck,HR-BA-BS,672995,5470034,11,,13,0000,2007-06-29,R.  Munro,1,15033-3y,,HA,T,y,N,M-URAM,DNA,,Xblack; hair on tree just outside site,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,39B,39B,SAMPLE STATION,39,Set and checked by truck,HR-BA-BS,672995,5470034,11,,13,0000,2007-06-29,R.  Munro,1,15033-4x,,HA,W,x,N,M-URAM,VI,,Xspecies;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,39B,39B,SAMPLE STATION,39,Set and checked by truck,HR-BA-BS,672995,5470034,11,,13,0000,2007-06-29,R.  Munro,1,15033-5x,,HA,W,x,N,MAMMALIA,,,Xspecies;,
2007 - Grizzly Bear - DNA-based Inventory - Flathead,Flathead,2007-06-26,FH2007 Session 2,,47B,47B,SAMPLE STATION,47,Set and checked by helicopter,HR-BA-BS,639483,5460678,11,bait pile not disturbed,14,0000,2007-07-02,A.  Lorincz,1,15179-1a,M-URAM,HA,W,a,N,MAMMALIA,,,Xinadequate;,
