Project,Sample ID,HTorRT,Area,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HT_ID,NEW SITE ID,Site Name,Easting,Northing,Latitude,Longitude ,YR,MO,DY,Date,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex,Note or Genetic Ancestry ,,,
,Rt Anderson 2-170811-3,RT,Anderson,SC,Rt Anderson 2-170811-2, F384,F384,1044,RT Anderson,RT Anderson MM,524695,5617656,50.710190,-122.650240,2011,8,17,17-08-2011,4,,9,17,F384,2,Rt Anderson 2-170811-2,F,,,,
,Rt Anderson 2-170811-1,RT,Anderson,SC,Rock ,Rock  M128,Rock ,1044,RT Anderson,RT Anderson MM,524695,5617656,50.710190,-122.650240,2011,8,17,17-08-2011,4,,9,17,M128,1,63025-c1,M,,,,
,RT Anderson 1161011-1,RT,Anderson,SC,BOB,BOB M125,BOB,1035,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2011,10,16,16-10-2011,6,,3,7,M125,1,63014-a3,M,,,,
,RT Anderson 1161011-2,RT,Anderson,SC,Rock ,Rock  M128,Rock ,1035,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2011,10,16,16-10-2011,6,,3,7,M128,1,63025-c1,M,,,,
,RT Anderson 1161011-3,RT,Anderson,SC,Rock ,Rock  M128,Rock ,1035,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2011,10,16,16-10-2011,6,,3,7,M128,2,63025-c1,M,,,,
,RT Anderson 1021111-1,RT,Anderson,SC,Jasmine,Jasmine F108,Jasmine,1035,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2011,11,2,2-11-2011,6,,3,7,F108,1,61024-i1,F,,,,
,RT Anderson 1021111-2,RT,Anderson,SC,Jasmine,Jasmine F108,Jasmine,1035,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2011,11,2,2-11-2011,6,,3,7,F108,2,61024-i1,F,,,,
,RT Anderson 1021111-3,RT,Anderson,SC,Jasmine,Jasmine F108,Jasmine,1035,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2011,11,2,2-11-2011,6,,3,7,F108,3,61024-i1,F,,,,
,RT Anderson 1021111-4,RT,Anderson,SC,Jasmine,Jasmine F108,Jasmine,1035,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2011,11,2,2-11-2011,6,,3,7,F108,4,61024-i1,F,,,,
,RT Anderson 1021111-5,RT,Anderson,SC,Jasmine,Jasmine F108,Jasmine,1035,RT Anderson,RT Anderson1,546899,5616612,50.699434,-122.335912,2011,11,2,2-11-2011,6,,3,7,F108,5,61024-i1,F,,,,
,Rt Cad Rd 18k-160711-1,RT,Cadwallider,SC,61021-a1,M104,M104,1051,RT Cad Rd,RT Cad Rd 18K,523382,5619270,50.724758,-122.668734,2011,7,16,16-07-2011,2,,9,16,M104,1,61021-a1,M,,,,
,Rt Cad Rd Brdg-160711-1,RT,Cadwallider,SC,61021-a1,M104,M104,1056,RT Cad Rd,Rt Cad Rd Brdg,520320,5621321,50.743317,-122.712002,2011,7,16,16-07-2011,2,,9,16,M104,2,61021-a1,M,,,,
,Rt Cad Rd 18k-030811-2,RT,Cadwallider,SC,64014-a1,F132,F132,1051,RT Cad Rd,RT Cad Rd 18K,523382,5619270,50.724758,-122.668734,2011,8,3,3-08-2011,3,,9,17,F132,1,64014-a1,F,,,,
,Rt Cad PK-260811-1,RT,Cadwallider,SC,Huck,Huck M105,Huck,1049,RT Cad Rd,RT Cad Parking Lot,524201,5618332,50.716290,-122.657200,2011,8,26,26-08-2011,4,,9,17,M105,1,61021-b1,M,,,,
,Rt Cad Rd 15k-260811-1,RT,Cadwallider,SC,Homer,Homer M122,Homer,1055,RT Cad Rd,Rt Cad Rd 15k,520856,5621042,50.740790,-122.704421,2011,8,26,26-08-2011,4,,9,17,M122,1,62024-a2,M,,,,
,,RT,Cadwallider,SC,,,NONE,,RT Cad Rd,RT Cad Parking Lot,524201,5618332,50.716290,-122.657200,2011,9,28,28-09-2011,5,,,,,,,,,,,
,RT Duf L-030611-2,RT,Duffey Lake,SN,Jim,Jim M239,Jim,1005,RT Duf L,RT Duf L,545702,5582538,50.393114,-122.357041,2011,6,3,3-06-2011,0,,11,9,M239,1,NAH7-02-31-c1,M,,,,
,,RT,Duffey Lake,SN,,,NONE,,RT Duf L,RT Duf L,545702,5582538,50.393114,-122.357041,2011,6,17,17-06-2011,1,,,,,,,,,,,
,,RT,Duffey Lake,SN,,,NONE,,RT Duf L,RT Duf L,545702,5582538,50.393114,-122.357041,2011,8,3,3-08-2011,3,,,,,,,,,,,
,,RT,Duffey Lake,SN,,,NONE,,RT Duf L,RT Duf L,545702,5582538,50.393114,-122.357041,2011,8,26,26-08-2011,4,,,,,,,,,,,
,,RT,Duffey Lake,SN,,,NONE,,RT Duf L,RT Duf L,545702,5582538,50.393114,-122.357041,2011,9,28,28-09-2011,5,,,,,,,,,,,
,,HT,Duffey Lake,SN,,,NONE,,Rt Joff Hwy,Rt Joff Hwy,541392,5581435,50.3835,-122.4178,2011,6,17,3-06-2011,0,,,,,,,,,,,
,,HT,Duffey Lake,SN,,,NONE,,Rt Joff Hwy,Rt Joff Hwy,541392,5581435,50.3835,-122.4178,2011,6,17,17-06-2011,1,,,,,,,,Not sure if this was checked this session but all the others were so I am assuming it was too.,,,
,RT L McGill Tr-180611-1,RT,Cadwallider,SC,Huck,Huck M105,Huck,1048,RT L McGill Tr Big Trees,RT L McGill Tr Big Trees,524469,5617997,50.713266,-122.653419,2011,6,18,18-06-2011,0,,9,16,M105,1,61021-b1,M,,,,
,RT L McGill Tr-180611-4,RT,Cadwallider,SC,Huck,Huck M105,Huck,1048,RT L McGill Tr Big Trees,RT L McGill Tr Big Trees,524469,5617997,50.713266,-122.653419,2011,6,18,18-06-2011,0,,9,16,M105,2,61021-b1,M,,,,
,RT L McGill Tr-180611-5,RT,Cadwallider,SC,Huck,Huck M105,Huck,1048,RT L McGill Tr Big Trees,RT L McGill Tr Big Trees,524469,5617997,50.713266,-122.653419,2011,6,18,18-06-2011,0,,9,16,M105,3,61021-b1,M,,,,
,Rt McGill N 6-160711-1,RT,Cadwallider,SC,Huck,Huck M105,Huck,1046,RT L McGill Tr Big Trees,RT L McGill Tr Big Trees,524469,5617997,50.713266,-122.653419,2011,7,16,16-07-2011,2,,9,16,M105,1,61021-b1,M,,,,
,RT L McGill Tr-160711-2,RT,Cadwallider,SC,Huck,Huck M105,Huck,1048,RT L McGill Tr Big Trees,RT L McGill Tr Big Trees,524469,5617997,50.713266,-122.653419,2011,7,16,16-07-2011,2,,9,16,M105,1,61021-b1,M,,,,
,,RT,Cadwallider,SC,,,NONE,,RT L McGill Tr Big Trees,RT L McGill Tr Big Trees,524469,5617997,50.713266,-122.653419,2011,8,4,4-08-2011,3,,,,,,,,,,,
,,RT,Cadwallider,SC,,,NONE,,RT L McGill Tr Big Trees,RT L McGill Tr Big Trees,524469,5617997,50.713266,-122.653419,2011,8,26,26-08-2011,4,,,,,,,,,,,
,,RT,Cadwallider,SC,,,NONE,,RT L McGill Tr Big Trees,RT L McGill Tr Big Trees,524469,5617997,50.713266,-122.653419,2011,9,28,28-09-2011,5,,,,,,,,,,,
,,RT,L Phelix,SC,,,NONE,,RT L Phelix,RT L Phelix,524686,5601785,50.567464,-122.651426,2011,5,31,31-05-2011,0,,,,,,,,,,,
,,RT,L Phelix,SC,,,NONE,,RT L Phelix,RT L Phelix,524686,5601785,50.567464,-122.651426,2011,6,14,14-06-2011,1,,,,,,,,,,,
,,RT,L Phelix,SC,,,NONE,,RT L Phelix,RT L Phelix,524686,5601785,50.567464,-122.651426,2011,7,7,7-07-2011,3,,,,,,,,,,,
,McGillTrS2-260611-1,RT,Cadwallider,SC,Rock ,Rock  M128,Rock ,1028,RT McGill North,RT McGill TR 2,531867,5610044,50.641388,-122.549322,2011,6,26,26-06-2011,0,,9,16,M128,1,63025-c1,M,,,,
,McGillTrS3-260611-1,RT,Cadwallider,SC,Homer,Homer M122,Homer,1027,RT McGill North,RT McGill TR 3,532110,5609355,50.635178,-122.545945,2011,6,26,26-06-2011,0,,9,16,M122,1,62024-a2,M,,,,
,Rt McGill N 1b-160711-1,RT,Cadwallider,SC,Huck,Huck M105,Huck,1040,RT McGill North,RT McGill N 1,525040,5616971,50.704015,-122.645401,2011,7,16,16-07-2011,2,,9,16,M105,1,61021-b1,M,,,,
,Rt McGill N 4b-160711-1,RT,Cadwallider,SC,Huck,Huck M105,Huck,1037,RT McGill North,RT McGill N 4,525630,5616460,50.699394,-122.637082,2011,7,16,16-07-2011,2,,9,16,M105,1,61021-b1,M,,,,
,Rt McGill N 5-160711-1,RT,Cadwallider,SC,Huck,Huck M105,Huck,1040,RT McGill North,RT McGill N 5,524754,5617550,50.709234,-122.649412,2011,7,16,16-07-2011,2,,9,16,M105,2,61021-b1,M,,,,
,Rt McGIllTrS-250711-1,RT,Cadwallider,SC,Homer,Homer M122,Homer,1025,RT McGill North,Rt Mcgill Trl1,532287,5609051,50.632435,-122.543469,2011,7,25,25-07-2011,2,,9,16,M122,1,62024-a2,M,,,,
,Rt McGill N 2-040811-1,RT,Cadwallider,SC,Huck,Huck M105,Huck,1040,RT McGill North,RT McGill N 2010_2,524691,5617635,50.710000,-122.650300,2011,8,4,4-08-2011,3,,9,17,M105,1,61021-b1,M,,,,
,Rt McGill N 3-040811-1,RT,Cadwallider,SC,Huck,Huck M105,Huck,1040,RT McGill North,RT McGill N 2010_3,525350,5616650,50.701114,-122.641033,2011,8,4,4-08-2011,3,,9,17,M105,2,61021-b1,M,,,,
,Rt McGill N 3-040811-2,RT,Cadwallider,SC,Huck,Huck M105,Huck,1040,RT McGill North,RT McGill N 2010_3,525350,5616650,50.701114,-122.641033,2011,8,4,4-08-2011,3,,9,17,M105,3,61021-b1,M,,,,
,Rt McGill N 3-040811-3,RT,Cadwallider,SC,Huck,Huck M105,Huck,1040,RT McGill North,RT McGill N 2010_3,525350,5616650,50.701114,-122.641033,2011,8,4,4-08-2011,3,,9,17,M105,4,61021-b1,M,,,,
,Rt McGill N 4-040811-1,RT,Cadwallider,SC,Huck,Huck M105,Huck,1037,RT McGill North,RT McGill N 4,525630,5616460,50.699394,-122.637082,2011,8,4,4-08-2011,3,,9,17,M105,1,61021-b1,M,,,,
,,RT,Cadwallider,SC,,,NONE,,RT McGill North,Rt Mcgill Trl1,532287,5609051,50.632435,-122.543469,2011,8,26,26-08-2011,4,,,,,,,,,,,
,Rt Noel Rd 1a-150711-2,RT,Noel,SC,Homer,Homer M122,Homer,1053,Rt Noel Rd 1,Rt Noel Rd 1,514036,5620451,50.735680,-122.801098,2011,7,15,15-07-2011,2,,9,16,M122,1,62024-a2,M,,,,
,Rt Noel Rd 1-150711-1,RT,Noel,SC,Nancy,Nancy F244,Nancy,1053,Rt Noel Rd 1,Rt Noel Rd 1,514036,5620451,50.735680,-122.801098,2011,7,15,15-07-2011,2,,9,16,F244,1,BH7-04-21c-e1,F,,,,
,Rt Noel Rd 1-150711-3,RT,Noel,SC,Nancy,Nancy F244,Nancy,1053,Rt Noel Rd 1,Rt Noel Rd 1,514036,5620451,50.735680,-122.801098,2011,7,15,15-07-2011,2,,9,16,F244,2,BH7-04-21c-e1,F,,,,
,,RT,Noel,SC,,,NONE,,Rt Noel Rd 1,Rt Noel Rd 1,514036,5620451,50.735680,-122.801098,2011,8,2,2-08-2011,3,,,,,,,,,,,
,Rt Noel Rd 1-250811-3,RT,Noel,SC,64019-c1,M133,M133,1053,Rt Noel Rd 1,Rt Noel Rd 1,514036,5620451,50.735680,-122.801098,2011,8,25,25-08-2011,4,,9,17,M133,1,64019-c1,M,,,,
,Rt Noel Rd 1-250811-4,RT,Noel,SC,64019-c1,M133,M133,1053,Rt Noel Rd 1,Rt Noel Rd 1,514036,5620451,50.735680,-122.801098,2011,8,25,25-08-2011,4,,9,17,M133,2,64019-c1,M,,,,
,Rt Noel Rd 1270911-2,RT,Noel,SC,Homer,Homer M122,Homer,1053,Rt Noel Rd 1,Rt Noel Rd 1,514036,5620451,50.735680,-122.801098,2011,9,27,27-09-2011,5,,3,7,M122,1,62024-a2,M,,,,
,Rt Noel Rd 1270911-3,RT,Noel,SC,Homer,Homer M122,Homer,1053,Rt Noel Rd 1,Rt Noel Rd 1,514036,5620451,50.735680,-122.801098,2011,9,27,27-09-2011,5,,3,7,M122,2,62024-a2,M,,,,
,,RT,Noel,SC,,,NONE,,Rt Noel Rd 1,Rt Noel Rd 1,514036,5620451,50.735680,-122.801098,2011,10,15,15-10-2011,6,,,,,,,,,,,
,RT Back Tenq210911-1,RT,Tenquille,SC,62038-g1,M123,M123,1020,RT Tenquil Inciidental ,RT Tenquil Inciidental ,505180,5598387,50.537400,-122.926900,2011,9,21,21-09-2011,5,,9,17,M123,1,62038-g1,M,,,,
,,RT,Tenquille,SC,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,509382,5598324,50.536785,-122.867609,2011,7,29,29-07-2011,3,,,,,,,,,,,
,,RT,Tenquille,SC,,,NONE,,Rt Tenquil meadow,Rt Tenquil meadow,509382,5598324,50.536785,-122.867609,2011,8,17,17-08-2011,4,,,,,,,,,,,
,RT Tenq160911-2,RT,Tenquille,SC,Hope,Hope F139,Hope,1019,Rt Tenquil meadow,Rt Tenquil meadow,509382,5598324,50.536785,-122.867609,2011,9,16,16-09-2011,5,,9,17,F139,1,64038-c1,F,,,,
,RT Tenq160911-4,RT,Tenquille,SC,62038-g1,M123,M123,1019,Rt Tenquil meadow,Rt Tenquil meadow,509382,5598324,50.536785,-122.867609,2011,9,16,16-09-2011,5,,9,17,M123,1,62038-g1,M,,,,
,RT Tenq160911-5,RT,Tenquille,SC,DNA18-1B, Wallnut sister F323,Bubbles,1019,Rt Tenquil meadow,Rt Tenquil meadow,509382,5598324,50.536785,-122.867609,2011,9,16,16-09-2011,5,,9,17,F323,3,DNA18-1B,F,,,,
,,RT,Texas,SN,,,NONE,,Rt Texas 1,Rt Texas 1,574094,5589917,50.456571,-121.956207,2011,7,1,1-07-2011,2,,,,,,,,,,,
,,RT,Texas,SN,,,NONE,,Rt Texas 1,Rt Texas 1,574094,5589917,50.456571,-121.956207,2011,7,26,26-07-2011,3,,,,,,,,,,,
,Rt-texas 020811-4a,RT,Texas,SN,55039a1,M65,M65,1014,Rt Texas 1,Rt Texas 1,574094,5589917,50.456571,-121.956207,2011,8,20,20-08-2011,4,,11,9,M65,1,55039a1,M,,,,
,,RT,Noel,SC,,,NONE,,RT U Noel,RT U Noel,515101,5616407,50.699286,-122.786172,2011,7,15,15-07-2011,2,,,,,,,,,,,
,,RT,Noel,SC,,,NONE,,RT U Noel,RT U Noel,515101,5616407,50.699286,-122.786172,2011,8,2,2-08-2011,3,,,,,,,,,,,
,,RT,Noel,SC,,,NONE,,RT U Noel,RT U Noel,515101,5616407,50.699286,-122.786172,2011,8,25,25-08-2011,4,,,,,,,,,,,
,,RT,Noel,SC,,,NONE,,RT U Noel,RT U Noel,515101,5616407,50.699286,-122.786172,2011,9,27,27-09-2011,5,,,,,,,,,,,
,RT U Noel 151011-2,RT,Noel,SC,Huck,Huck M105,Huck,1032,RT U Noel,RT U Noel,515101,5616407,50.699286,-122.786172,2011,10,15,15-10-2011,6,,3,7,M105,1,61021-b1,M,,,,
,RT U Noel 151011-3,RT,Noel,SC,Huck,Huck M105,Huck,1032,RT U Noel,RT U Noel,515101,5616407,50.699286,-122.786172,2011,10,15,15-10-2011,6,,3,7,M105,2,61021-b1,M,,,,
,,RT,Upper Birkinghead,SC,,,NONE,,Rt Ubirkenh 1,Rt Ubirkenh 1,510826,5601348,50.563955,-122.847145,2011,7,29,29-07-2011,3,,,,,,,,,,,
,,RT,Upper Birkinghead,SC,,,NONE,,Rt Ubirkenh 1,Rt Ubirkenh 1,510826,5601348,50.563955,-122.847145,2011,8,17,17-08-2011,4,,,,,,,,,,,
,Rt Ubirk 1220911-1,RT,Upper Birkinghead,SC,62038-g1,M123,M123,1022,Rt Ubirkenh 1,Rt Ubirkenh 1,510826,5601348,50.563955,-122.847145,2011,9,22,22-09-2011,5,,9,17,M123,1,62038-g1,M,,,,
,,RT,VanHorlick,SN,,,NONE,,Rt Uvanh 1,Rt Uvanh 1,551519,5573287,50.309441,-122.276476,2011,7,2,2-07-2011,2,,,,,,,,,,,
,,RT,VanHorlick,SN,,,NONE,,Rt Uvanh 1,Rt Uvanh 1,551519,5573287,50.309441,-122.276476,2011,7,27,27-07-2011,3,,,,,,,,,,,
,,RT,VanHorlick,SN,,,NONE,,Rt Uvanh 1,Rt Uvanh 1,551519,5573287,50.309441,-122.276476,2011,8,24,24-08-2011,4,,,,,,,,,,,
,Rt Uvanh 1190911-1,RT,VanHorlick,SN,Jim,Jim M239,Jim,1001,Rt Uvanh 1,Rt Uvanh 1,551519,5573287,50.309441,-122.276476,2011,9,19,19-09-2011,5,,10,4,M239,1,NAH7-02-31-c1,M,,,,
,,RT,VanHorlick,SN,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,552428,5571713,50.295206,-122.263930,2011,7,2,2-07-2011,2,,,,,,,,,,,
,Rt Uvanh 2-270711-1,RT,VanHorlick,SN,Jim,Jim M239,Jim,1001,Rt Uvanh 2,Rt Uvanh 2,552428,5571713,50.295206,-122.263930,2011,7,27,27-07-2011,3,,11,9,M239,1,NAH7-02-31-c1,M,,,,
,Rt Uvanh 2-270711-2,RT,VanHorlick,SN,Jim,Jim M239,Jim,1001,Rt Uvanh 2,Rt Uvanh 2,552428,5571713,50.295206,-122.263930,2011,7,27,27-07-2011,3,,11,9,M239,2,NAH7-02-31-c1,M,,,,
,Rt Uvanh 2-270711-3,RT,VanHorlick,SN,Jim,Jim M239,Jim,1001,Rt Uvanh 2,Rt Uvanh 2,552428,5571713,50.295206,-122.263930,2011,7,27,27-07-2011,3,,11,9,M239,3,NAH7-02-31-c1,M,,,,
,Rt Uvanh 3-270711-1,RT,VanHorlick,SN,Jim,Jim M239,Jim,1002,Rt Uvanh 2,Rt Uvanh 2,552428,5571713,50.295206,-122.263930,2011,7,27,27-07-2011,3,,11,9,M239,4,NAH7-02-31-c1,M,,,,
,,RT,VanHorlick,SN,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,552428,5571713,50.295206,-122.263930,2011,8,24,24-08-2011,4,,,,,,,,,,,
,,RT,VanHorlick,SN,,,NONE,,Rt Uvanh 2,Rt Uvanh 2,552428,5571713,50.295206,-122.263930,2011,9,19,19-09-2011,5,,,,,,,,,,,
,,RT,Gott,SN,,,NONE,,RT W Gott,RT Wgott +1,560602,5589135,50.451089,-122.146376,2011,7,1,1-07-2011,2,,,,,,,,,,,
,RT Wgott +1-260711-2,RT,Gott,SN,Scud,Scud M72,Scud,1013,RT W Gott,RT Wgott +1,560602,5589135,50.451089,-122.146376,2011,7,26,26-07-2011,3,,11,9,M72,1,54023a1,M,,,,
,RT Wgott +1-240811-1,RT,Gott,SN,Georgia,Georgia F60,Georgia,1013,RT W Gott,RT Wgott +1,560602,5589135,50.451089,-122.146376,2011,8,24,24-08-2011,4,,10,9,F60,1,54010c1,F,,,,
,C-2011-Wanda,C,Whitecap,SC,Wanda,Wanda F237,Wanda,,,,541330,5622162,,,2011,7,7,7-07-2011,0,X,,,F237,1,LC7-00-Plots-f1,F,,,,
,,C,Upper Birkinghead,SC,Hope,Hope F139,Hope,,,,,,,,2011,8,3,3-08-2011,0,X,,,F139,1,64038-c1,F,,,,
,Huck220911-1,C,Tenquille,SC,Huck,Huck M105,Huck,,,,512511,5597142,50.526100,-122.823500,2011,9,22,22-09-2011,5,X,,,M105,1,61021-b1,M,,,,
,HT Anderson -160712-1,HT,Anderson,SC,Wanda,Wanda F237,Wanda,106,HT Anderson,HT Anderson,547886,5617638,50.708580,-122.321805,2012,7,16,16-07-2012,3,,13,14,F237,1,LC7-00-Plots-f1,F,,,,
,HT Anderson -10812-3a,HT,Anderson,SC,Marge,Marje F118,Marge,106,HT Anderson,HT Anderson,547886,5617638,50.708580,-122.321805,2012,8,1,1-08-2012,4,,7,13,F118,1,62014-d1,F,,,,
,HT Anderson -10812-6a,HT,Anderson,SC,Wanda,Wanda F237,Wanda,106,HT Anderson,HT Anderson,547886,5617638,50.708580,-122.321805,2012,8,1,1-08-2012,4,,7,13,F237,1,LC7-00-Plots-f1,F,,,,
,,HT,Anderson,SC,,,NONE,,HT Anderson,HT Anderson,547886,5617638,50.708580,-122.321805,2012,9,23,23-09-2012,6,,,,,,,,,,,
,,HT,Halymore,SN,,,NONE,,HT Barkley 2012,HT Barkley 2012,546550,5593048,50.487562,-122.343806,2012,7,24,24-07-2012,4,,,,,,,,,,,
,Ht Barkley-300812-1,HT,Halymore,SN,Terry ,Terry M320,Terry,33,HT Barkley 2012,HT Barkley 2012,546550,5593048,50.487562,-122.343806,2012,8,30,30-08-2012,5,,11,10,M320,1,DNA10-14,M,,,,
,,HT,Blowdown,SN,,,NONE,,Ht Blowdown 2,Ht Blowdown 2,559129,5579367,50.363401,-122.168660,2012,7,11,11-07-2012,3,,,,,,,,,,,
,,HT,Blowdown,SN,,,NONE,,Ht Blowdown 2,Ht Blowdown 2,559129,5579367,50.363401,-122.168660,2012,7,26,26-07-2012,4,,,,,,,,,,,
,HT Blowdown 2-60912-1,HT,Blowdown,SN,Bella,Bella F319,Bella,8,Ht Blowdown 2,Ht Blowdown 2,559129,5579367,50.363401,-122.168660,2012,9,6,6-09-2012,5,,11,10,F319,1,LC7-00-Plots-k1,F,,,,
,HT Blowdown 2-60912-2b,HT,Blowdown,SN,Bella,Bella F319,Bella,8,Ht Blowdown 2,Ht Blowdown 2,559129,5579367,50.363401,-122.168660,2012,9,6,6-09-2012,5,,11,10,F319,2,LC7-00-Plots-k1,F,,,,
,HT Blowd 1-110712-1A,HT,Blowdown,SN,Bella,Bella F319,Bella,15,Ht Blowdown 2010,Ht Blowdown 2010,554792,5584114,50.406509,-122.228939,2012,7,11,11-07-2012,3,,16,10,F319,1,LC7-00-Plots-k1,F,,,,
,HT Blowd 1-110712-4C,HT,Blowdown,SN,Bella,Bella F319,Bella,15,Ht Blowdown 2010,Ht Blowdown 2010,554792,5584114,50.406509,-122.228939,2012,7,11,11-07-2012,3,,16,10,F319,2,LC7-00-Plots-k1,F,,,,
,,HT,Blowdown,SN,,,NONE,,Ht Blowdown 2010,Ht Blowdown 2010,554792,5584114,50.406509,-122.228939,2012,7,27,27-07-2012,4,,,,,,,,,,,
,,HT,Blowdown,SN,,,NONE,,Ht Blowdown 2010,Ht Blowdown 2010,554792,5584114,50.406509,-122.228939,2012,9,6,6-09-2012,5,,,,,,,,,,,
,Ht Boulder-200712-3,HT,Boulder,SN,Dallas,Dallas F381,Dallas,34,Ht Boulder Heli,Ht Boulder Heli,567789,5593600,50.490452,-122.044347,2012,7,20,20-07-2012,3,,17,11,F381,1,HT Molly-260711-2a,F,,,,
,Ht Boulder-200712-1,HT,Boulder,SN,Georgia,Georgia F60,Georgia,34,Ht Boulder Heli,Ht Boulder Heli,567789,5593600,50.490452,-122.044347,2012,7,20,20-07-2012,3,,17,11,F60,1,54010c1,F,,,,
,Ht Boulder-60812-1,HT,Boulder,SN,Molly,Molly F73,Molly,34,Ht Boulder Heli,Ht Boulder Heli,567789,5593600,50.490452,-122.044347,2012,8,6,6-08-2012,4,,16,10,F73,1,55018e1,F,,,,
,HT Cadw 2-170612-1,HT,Cadwallider,SC,Barkley ,Barkley M69,Barkley,103,HT Cadwalider 2010,HT Cadwalider 2010,524372,5618063,50.713865,-122.654782,2012,6,17,17-06-2012,2,,13,14,M69,1,5SNRB8,M,,,,
,HT Cadw 2-170612-4,HT,Cadwallider,SC,Barkley ,Barkley M69,Barkley,103,HT Cadwalider 2010,HT Cadwalider 2010,524372,5618063,50.713865,-122.654782,2012,6,17,17-06-2012,2,,13,14,M69,2,5SNRB8,M,,,,
,HT Cadw 2-170612-2,HT,Cadwallider,SC,61021-a1,M104,M104,103,HT Cadwalider 2010,HT Cadwalider 2010,524372,5618063,50.713865,-122.654782,2012,6,17,17-06-2012,2,,13,14,M104,1,61021-a1,M,,,,
,HT Cadw 3-140712-5,HT,Cadwallider,SC,64004-a1,F130,F130,103,HT Cadwalider 2010,HT Cadwalider 2010,524372,5618063,50.713865,-122.654782,2012,7,14,14-07-2012,3,,13,14,F130,1,64004-a1,F,,,,
,HT Cadw 3-140712-4,HT,Cadwallider,SC,64004-f1,F131,F131,103,HT Cadwalider 2010,HT Cadwalider 2010,524372,5618063,50.713865,-122.654782,2012,7,14,14-07-2012,3,,13,14,F131,1,64004-f1,F,,,,
,HT Cadw 3-20812-1C,HT,Cadwallider,SC,Ht Mcgill N-260811-1f, F389,F389,103,HT Cadwalider 2010,HT Cadwalider 2010,524372,5618063,50.713865,-122.654782,2012,8,2,2-08-2012,4,,7,13,F389,1,Ht Mcgill N-260811-1f,F,,,,
,HT Cadw 3-20812-4,HT,Cadwallider,SC,Ht Mcgill N-260811-1f, F389,F389,103,HT Cadwalider 2010,HT Cadwalider 2010,524372,5618063,50.713865,-122.654782,2012,8,2,2-08-2012,4,,7,13,F389,2,Ht Mcgill N-260811-1f,F,,,,
,HT Cadw 3-20812-3,HT,Cadwallider,SC,Phelix,Phelix F134,Phelix,103,HT Cadwalider 2010,HT Cadwalider 2010,524372,5618063,50.713865,-122.654782,2012,8,2,2-08-2012,4,,7,13,F134,1,64021-e1,F,,,,
,HT Cadw 3-220912-3,HT,Cadwallider,SC,61033-b1,F113,F113,103,HT Cadwalider 2010,HT Cadwalider 2010,524372,5618063,50.713865,-122.654782,2012,9,22,22-09-2012,6,,7,13,F113,1,61033-b1,F,,,,
,HT Cadw 3-220912-1,HT,Cadwallider,SC,Ht Mcgill N-260811-1a, M383,M383,103,HT Cadwalider 2010,HT Cadwalider 2010,524372,5618063,50.713865,-122.654782,2012,9,22,22-09-2012,6,,7,13,M383,1,Ht Mcgill N-260811-1a,M,,,,
,Ht Connel-200712-3,HT,Connel,SC,Gillis,Gillis F141,Gillis,99,HT Connel 2012,HT Connel 2012,533489,5616384,50.698311,-122.525809,2012,7,20,20-07-2012,3,,13,14,F141,1,6SNSA-GF6,F,,,,
,Ht Connel-200712-5,HT,Connel,SC,Jasmine,Jasmine F108,Jasmine,99,HT Connel 2012,HT Connel 2012,533489,5616384,50.698311,-122.525809,2012,7,20,20-07-2012,3,,13,14,F108,1,61024-i1,F,,,,
,Ht Connel-200712-4A,HT,Connel,SC,Ht Connel-200712-4A, M391,M391,99,HT Connel 2012,HT Connel 2012,533489,5616384,50.698311,-122.525809,2012,7,20,20-07-2012,3,,13,14,M391,1,Ht Connel-200712-4A,M,,,,
,Ht Connel-200712-8,HT,Connel,SC,Ht Connel-200712-4A, M391,M391,99,HT Connel 2012,HT Connel 2012,533489,5616384,50.698311,-122.525809,2012,7,20,20-07-2012,3,,13,14,M391,2,Ht Connel-200712-4A,M,,,,
,Ht Connel-200712-10,HT,Connel,SC,Marge,Marje F118,Marge,99,HT Connel 2012,HT Connel 2012,533489,5616384,50.698311,-122.525809,2012,7,20,20-07-2012,3,,13,14,F118,1,62014-d1,F,,,,
,Ht Connel-200712-12,HT,Connel,SC,Marge,Marje F118,Marge,99,HT Connel 2012,HT Connel 2012,533489,5616384,50.698311,-122.525809,2012,7,20,20-07-2012,3,,13,14,F118,2,62014-d1,F,,,,
,Ht Connel-200712-2A,HT,Connel,SC,Marge,Marje F118,Marge,99,HT Connel 2012,HT Connel 2012,533489,5616384,50.698311,-122.525809,2012,7,20,20-07-2012,3,,13,14,F118,3,62014-d1,F,,,,
