Project,Sample ID,HTorRT,Area,Hair trap zone,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HTorRT,HT_ID,pooled RTs,Site Name,Northing,Easting,Latitude,Long ,YR,MO,DY,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex,Note or Genetic Ancestry ,,,,
Lillooet Study 2010,DNA05-5B,HT,Noel,BRALORNE,SC,Huck,Huck M105,Huck,HT,107,,Ht Noel 2010,5617718,514110,50.7111,-122.8002,2010,7,1,1,,9,2,M105,2,61021-b1,M,DNA Grid,,,,
Lillooet Study 2010,DNA05-2A,HT,Noel,BRALORNE,SC,64019-c1,M133,M133,HT,107,,Ht Noel 2010,5617718,514110,50.7111,-122.8002,2010,7,1,1,,9,2,M133,1,64019-c1,M,DNA Grid,,,,
,,,,,,,,NONE,,,,Ht Noel 2010,5617718,514110,50.7111,-122.8002,2010,7,20,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Noel 3,5614934,515674,50.6860,-122.7781,2013,6,30,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Noel 3,5614934,515674,50.6860,-122.7781,2013,7,30,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Noel 3,5614934,515674,50.6860,-122.7781,2014,7,9,2,,,,,,,,,,,,
Lillooet Study 2013,HT Noe3-150713-1,HT,Noel ,BRALORNE,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,HT,91,,HT Noel 3 ,5614934,515674,50.6860,-122.7781,2013,7,15,2,,12,15,,1,HT Noe3-150713-5,M,,,,,
Lillooet Study 2013,HT Noe3-150713-4,HT,Noel ,BRALORNE,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,HT,91,,HT Noel 3 ,5614934,515674,50.6860,-122.7781,2013,7,15,2,,12,15,,2,HT Noe3-150713-5,M,,,,,
Lillooet Study 2013,HT Noe3-150713-5,HT,Noel ,BRALORNE,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,HT,91,,HT Noel 3 ,5614934,515674,50.6860,-122.7781,2013,7,15,2,,12,15,,3,HT Noe3-150713-5,M,,,,,
Lillooet Study 2014,Ht Noel 3-230614-3,HT,Noel,BRALORNE,SC,73063-a1,M221,M221,HT,91,,HT Noel 3 ,5614934,515674,50.6860,-122.7781,2014,6,23,1,,20,22,M221,1,73063-a1,M,,,,,
Lillooet Study 2014,Ht Noel 3-230614-1,HT,Noel,BRALORNE,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,HT,91,,HT Noel 3 ,5614934,515674,50.6860,-122.7781,2014,6,23,1,,20,22,,1,RT L Noe-300713-T 1,F,,,,,
Lillooet Study 2014,Ht Noel 3-230614-2,HT,Noel,BRALORNE,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,HT,91,,HT Noel 3 ,5614934,515674,50.6860,-122.7781,2014,6,23,1,,20,22,,2,RT L Noe-300713-T 1,F,,,,,
Lillooet Study 2014,HT Noel 3-80814-2,HT,Noel,BRALORNE,SC,RT Cad 18 km-230614-2,RT Cad 18 km-230614-2,NewM04,HT,91,,HT Noel 3 ,5614934,515674,50.6860,-122.7781,2014,8,8,3,,20,21,,1,RT Cad 18 km-230614-2,M,,,,,
Lillooet Study 2014,HT Noel 3-20140921-2A,HT,Noel,BRALORNE,SC,HT Noel 2151011-1, F388,F388,HT,91,,HT Noel 3 ,5614934,515674,50.6860,-122.7781,2014,9,21,4,,11,18,F388,1,HT Noel 2151011-1,F,,,,,
,,,,,,,,NONE,,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,7,15,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,8,2,2,,,,,,,,,,,,
Lillooet Study 2011,Ht Noel-260811-2,HT,Noel ,BRALORNE,SC,Hazel,Hailey F386,Hazel of Hawthorne,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,8,26,3,,9,17,F386,1,Ht Up Cadwal161011-1,F,,,,,
Lillooet Study 2011,Ht Noel-260811-3,HT,Noel ,BRALORNE,SC,Hazel,Hailey F386,Hazel of Hawthorne,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,8,26,3,,9,17,F386,2,Ht Up Cadwal161011-1,F,,,,,
Lillooet Study 2011,HT Noel 2151011-1,HT,Noel ,BRALORNE,SC,HT Noel 2151011-1, F388,F388,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,10,15,4,,3,7,F388,1,HT Noel 2151011-1,F,,,,,
Lillooet Study 2011,HT Noel 2151011-4,HT,Noel ,BRALORNE,SC,HT Noel 2151011-1, F388,F388,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,10,15,4,,3,7,F388,2,HT Noel 2151011-1,F,,,,,
Lillooet Study 2011,HT Noel 2151011-2B,HT,Noel ,BRALORNE,SC,Hazel,Hailey F386,Hazel of Hawthorne,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,10,15,4,,3,7,F386,1,Ht Up Cadwal161011-1,F,,,,,
Lillooet Study 2011,HT Noel 2151011-3A,HT,Noel ,BRALORNE,SC,Hazel,Hailey F386,Hazel of Hawthorne,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,10,15,4,,3,7,F386,2,Ht Up Cadwal161011-1,F,,,,,
Lillooet Study 2012,HT Noel 1-170612-2A,HT,Noel ,BRALORNE,SC,HT Noel 2151011-1, F388,F388,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,6,17,1,,13,14,F388,1,HT Noel 2151011-1,F,SC,,,250.250,
Lillooet Study 2012,HT Noel 1-170612-1C,HT,Noel ,BRALORNE,SC,Haily of the Hurly, Haily of the Hurly F390,Haily of the Hurly,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,6,17,1,,13,14,F390,1,HT Noel 1-170612-1C,F,SC,,,250.250,
Lillooet Study 2012,HT Noel 1-170612-8C,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,6,17,1,,13,14,M105,1,61021-b1,M,SC,,,204.250,Stein
Lillooet Study 2012,HT Noel 1-130712-1,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,7,13,2,,13,14,M105,1,61021-b1,M,SC,,,204.250,Stein
Lillooet Study 2012,HT Noel 1-130712-2,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,7,13,2,,13,14,M105,2,61021-b1,M,SC,,,204.250,Stein
Lillooet Study 2012,HT Noel 1-130712-3,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,7,13,2,,13,14,M105,3,61021-b1,M,SC,,gb?,204.250,Stein
,,,,,,,,NONE,,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,8,2,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,9,22,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,6,30,1,,,,,,,,,,,,
Lillooet Study 2013,HT Noe1-150713-5,HT,Noel ,BRALORNE,SC,HT Noel 2151011-1, F388,F388,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,F388,1,HT Noel 2151011-1,F,,,,,
Lillooet Study 2013,HT Noe1-150713-10,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,1,61021-b1,M,Stein,,,,
Lillooet Study 2013,HT Noe1-150713-2B,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,2,61021-b1,M,Stein,,,,
Lillooet Study 2013,HT Noe1-150713-2C,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,3,61021-b1,M,Stein,,,,
Lillooet Study 2013,HT Noe1-150713-3,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,4,61021-b1,M,Stein,,,,
Lillooet Study 2013,HT Noe1-150713-7,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,5,61021-b1,M,Stein,,,,
Lillooet Study 2013,HT Noe1-150713-8,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,6,61021-b1,M,Stein,,,,
Lillooet Study 2013,HT Noe1-150713-6,HT,Noel ,BRALORNE,SC,61021-a1,M104,M104,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M104,1,61021-a1,M,,,,,
Lillooet Study 2013,HT Noe1-150713-9C,HT,Noel ,BRALORNE,SC,61021-a1,M104,M104,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M104,2,61021-a1,M,,,,,
Lillooet Study 2013,HT Noe1-150713-4A,HT,Noel ,BRALORNE,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,,1,HT Noe3-150713-5,M,,,,,
Lillooet Study 2013,HT NoeSld-300713-2,HT,Noel ,BRALORNE,SC,Brutus,Brutus M247,Brutus,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,30,3,,7,14,M247,1,BH7-03-22d-j1,M,,,,,
Lillooet Study 2013,HT NoeSld-300713-ile,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,30,3,,7,14,M105,1,61021-b1,M,Stein,,,,
Lillooet Study 2013,HT NoeSld-300713-1,HT,Noel ,BRALORNE,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,30,3,,7,14,,1,HT Noe W-150713-1,M,,,,,
Lillooet Study 2014,HT Noel 1-230614-4,HT,Noel,BRALORNE,SC,Huck,Huck M105,Huck,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,6,23,1,,20,22,M105,1,61021-b1,M,,,,,
Lillooet Study 2014,HT Noel 1-230614-1,HT,Noel,BRALORNE,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,6,23,1,,20,22,,1,RT L Noe-300713-T 1,F,,,,,
Lillooet Study 2014,HT Noel 1-230614-3,HT,Noel,BRALORNE,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,6,23,1,,20,22,,2,RT L Noe-300713-T 1,F,,,,,
Lillooet Study 2014,HT Noel 1-230614-2,HT,Noel,BRALORNE,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,6,23,1,,20,22,,1,RT L Noe-300713-T 2A,F,,,,,
Lillooet Study 2014,HT Noel 1-90714-1A,HT,Noel,BRALORNE,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,7,9,2,,20,22,,1,RT L Noe-300713-T 1,F,,,,,
Lillooet Study 2014,HT Noel 1-90714-3A,HT,Noel,BRALORNE,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,7,9,2,,20,22,,2,RT L Noe-300713-T 1,F,,,,,
Lillooet Study 2014,HT Noel 1-90714-5,HT,Noel,BRALORNE,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,7,9,2,,20,22,,1,RT L Noe-300713-T 2A,F,,,,,
Lillooet Study 2014,HT Noel 1 -80814-1B,HT,Noel,BRALORNE,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,8,8,3,,20,21,,1,RT L Noe-300713-T 1,F,,,,,
Lillooet Study 2014,HT Noel 1 -80814-3,HT,Noel,BRALORNE,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,HT,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,8,8,3,,20,21,,2,RT L Noe-300713-T 1,F,,,,,
,,,,,,,,NONE,,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,9,21,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Noel P,5610213,509454,50.6437,-122.8663,2014,7,29,1,,,,,,,,,,,,
Lillooet Study 2014,HT Noel P-180814-2B,HT,Noel,HELI,SC,Nancy,Nancy F244,Nancy,HT,79,,HT Noel P,5610213,509454,50.6437,-122.8663,2014,8,18,2,,20,21,F244,1,BH7-04-21c-e1,F,,,,,
Lillooet Study 2014,HT Noel P-180814-2A,HT,Noel,HELI,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,HT,79,,HT Noel P,5610213,509454,50.6437,-122.8663,2014,8,18,2,,20,21,,1,RT L Noe-300713-T 2A,F,,,,,
Lillooet Study 2013,HT Noe W-150713-2B,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,15,1,,12,15,M105,1,61021-b1,M,Stein,,,,
Lillooet Study 2013,HT Noe W-150713-3,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,15,1,,12,15,M105,2,61021-b1,M,Stein,,,,
Lillooet Study 2013,HT Noe W-150713-1,HT,Noel ,BRALORNE,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,HT,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,15,1,,12,15,,1,HT Noe W-150713-1,M,,,,,
Lillooet Study 2013,HT Noe W-300713-1,HT,Noel ,BRALORNE,SC,Brutus,Brutus M247,Brutus,HT,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,30,2,,7,14,M247,1,BH7-03-22d-j1,M,,,,,
Lillooet Study 2013,HT Noe W-300713-2A,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,30,2,,7,14,M105,1,61021-b1,M,Stein,,,,
Lillooet Study 2013,HT Noe W-300713-P,HT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,HT,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,30,2,,7,14,M105,2,61021-b1,M,Stein,,,,
,,,,,,,,NONE,,,,HT Noel West,5615198,511504,50.6885,-122.8371,2014,7,9,1,,,,,,,,,,,,
Lillooet Study 2014,HT Noel West-20140921-1B,HT,Noel,BRALORNE,SC,Nancy,Nancy F244,Nancy,HT,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2014,9,21,2,,11,18,F244,1,BH7-04-21c-e1,F,,,,,
,,,,,,,,NONE,,,,HT Opal ,5601839,504210,50.56845442,-122.9405522,2012,7,20,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Opal ,5601839,504210,50.56845442,-122.9405522,2012,8,6,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Opal ,5601839,504210,50.5685,-122.9406,2013,7,19,1,,,,,,,,,,,,
Lillooet Study 2013,HT BrkHel-290713-1,HT,Upper Birkinghead,HELI,SC,Walnut,Walnut F382,Walnut,HT,59,,HT Opal ,5601839,504210,50.5685,-122.9406,2013,7,29,2,,12,15,F382,1,Ht U birkenhead-170811-2,F,,,,,
,,,,,,,,NONE,,,,HT Opel L,5601836,503906,50.56843081,-122.9448449,2014,7,29,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,HT Opel L,5601836,503906,50.56843081,-122.9448449,2014,8,18,2,,,,,,,,,,,,
Lillooet Study 2014,HT Phelix P-290714-1,HT,Phelix,HELI,SC,61033-b1,F113,F113,HT,74,,HT Phelix P,5607602,528599,50.6196,-122.5957,2014,7,29,1,,20,22,F113,1,61033-b1,F,,,,,
Lillooet Study 2014,HT Phelix P-290714-2B,HT,Phelix,HELI,SC,61033-b1,F113,F113,HT,74,,HT Phelix P,5607602,528599,50.6196,-122.5957,2014,7,29,1,,20,22,F113,2,61033-b1,F,,,,,
,,,,,,,,NONE,,,,HT Phelix P,5607602,528599,50.6196,-122.5957,2014,8,18,2,,,,,,,,,,,,
Lillooet Study 2013,HT PhxPHel-190713-1B,HT,Phelix,HELI,SC,Flip,Flip M379,Flip,HT,71,,Ht Phelix Pass Heli,5607408,528213,50.6179,-122.6012,2013,7,19,1,,12,15,M379,1,HT McGill S-250711-5,M,,,,,
Lillooet Study 2013,HT PhxPHel-190713-2,HT,Phelix,HELI,SC,Flip,Flip M379,Flip,HT,71,,Ht Phelix Pass Heli,5607408,528213,50.6179,-122.6012,2013,7,19,1,,12,15,M379,2,HT McGill S-250711-5,M,,,,,
Lillooet Study 2013,HT PhxPHel-190713-4,HT,Phelix,HELI,SC,Flip,Flip M379,Flip,HT,71,,Ht Phelix Pass Heli,5607408,528213,50.6179,-122.6012,2013,7,19,1,,12,15,M379,3,HT McGill S-250711-5,M,,,,,
Lillooet Study 2013,HT PhxPHel-290713-1,HT,Phelix,HELI,SC,Phelix,Phelix F134,Phelix,HT,71,,Ht Phelix Pass Heli,5607408,528213,50.6179,-122.6012,2013,7,29,2,,12,15,F134,1,64021-e1,F,Stein,,,,
Lillooet Study 2013,HT PhxPHel-290713-2,HT,Phelix,HELI,SC,Phelix,Phelix F134,Phelix,HT,71,,Ht Phelix Pass Heli,5607408,528213,50.6179,-122.6012,2013,7,29,2,,12,15,F134,2,64021-e1,F,Stein,,,,
Lillooet Study 2014,HT Sockeye P-290714-3A,HT,Sockeye,HELI,SC,Nancy,Nancy F244,Nancy,HT,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,7,29,1,,20,22,F244,1,BH7-04-21c-e1,F,,,,,
Lillooet Study 2014,HT Sockeye P-290714-4,HT,Sockeye,HELI,SC,Nancy,Nancy F244,Nancy,HT,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,7,29,1,,20,22,F244,2,BH7-04-21c-e1,F,,,,,
Lillooet Study 2014,HT Sockeye P-290714-2,HT,Sockeye,HELI,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,HT,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,7,29,1,,20,22,,1,RT L Noe-300713-T 1,F,,,,,
Lillooet Study 2014,HT Sockeye P-290714-5,HT,Sockeye,HELI,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,HT,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,7,29,1,,20,22,,2,RT L Noe-300713-T 1,F,,,,,
Lillooet Study 2014,HT Sockeye P-290714-6,HT,Sockeye,HELI,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,HT,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,7,29,1,,20,22,,1,RT L Noe-300713-T 2A,F,,,,,
Lillooet Study 2014,HT Sockeye P-180814-1,HT,Sockeye,HELI,SC,HT Sockeye P-14-1,HT Sockeye P-14-1,NewF02,HT,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,8,18,2,,20,21,,1,HT Sockeye P-14-1,F,,,,,
Lillooet Study 2012,Ht Sockeye-200712-1B,HT,Sockeye,HELI,SC,61016-b1,M101,M101,HT,81,,HT Sockeye  ,5610449,516184,50.6457,-122.7711,2012,7,20,1,,13,14,M101,1,61016-b1,M,SC,,,204.250,
Lillooet Study 2012,Ht Sockeye-200712-2A,HT,Sockeye,HELI,SC,61016-b1,M101,M101,HT,81,,HT Sockeye  ,5610449,516184,50.6457,-122.7711,2012,7,20,1,,13,14,M101,2,61016-b1,M,SC,,,204.250,
Lillooet Study 2012,Ht Sockeye-200712-3,HT,Sockeye,HELI,SC,61016-b1,M101,M101,HT,81,,HT Sockeye  ,5610449,516184,50.6457,-122.7711,2012,7,20,1,,13,14,M101,3,61016-b1,M,SC,,,204.250,
,,,,,,,,NONE,,,,HT Sockeye  ,5610449,516184,50.6457,-122.7711,2012,8,6,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Sockeye Heli,5609697,517373,50.63887975,-122.7543162,2013,7,19,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Ht Sockeye Heli,5609697,517373,50.63887975,-122.7543162,2013,7,29,2,,,,,,,,,,,,
Lillooet Study 2011,Ht Tenquil-290711-3,HT,Tenquille,MIDDLE,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,7,29,1,,9,16,F323,1,DNA18-1B,F,,,,,
Lillooet Study 2011,Ht Tenquil-290711-4,HT,Tenquille,MIDDLE,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,7,29,1,,9,16,F323,2,DNA18-1B,F,,,,,
Lillooet Study 2011,Ht Tenquil-290711-6,HT,Tenquille,MIDDLE,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,7,29,1,,9,16,F323,3,DNA18-1B,F,,,,,
Lillooet Study 2011,Ht Tenquil 1-170811-5,HT,Tenquille,MIDDLE,SC,Walnut,Walnut F382,Walnut,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,8,17,2,,9,16,F382,1,Ht U birkenhead-170811-2,F,,,,,
Lillooet Study 2011,Ht Tenquil 160911-4,HT,Tenquille,MIDDLE,SC,Hope,Hope F139,Hope,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,9,16,3,,9,17,F139,1,64038-c1,F,,,,,
Lillooet Study 2011,Ht Tenquil 160911-1,HT,Tenquille,MIDDLE,SC,62038-g1,M123,M123,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,9,16,3,,9,17,M123,1,62038-g1,M,,,,,
Lillooet Study 2011,Ht Tenquil 160911-2,HT,Tenquille,MIDDLE,SC,Walnut,Walnut F382,Walnut,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2011,9,16,3,,9,17,F382,1,Ht U birkenhead-170811-2,F,,,,,
Lillooet Study 2014,Ht Tenquil 1-70714-7,HT,Tenquille,MIDDLE,SC,Brutus,Brutus M247,Brutus,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,7,7,1,,20,22,M247,1,BH7-03-22d-j1,M,,,,,
Lillooet Study 2014,Ht Tenquil 1-70714-1,HT,Tenquille,MIDDLE,SC,HT UP Cdw-160713-4,HT UP Cdw-160713-4,NewM03,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,7,7,1,,20,22,,1,HT UP Cdw-160713-4,M,,,,,
Lillooet Study 2014,Ht Tenquil 1-70714-5,HT,Tenquille,MIDDLE,SC,Walnut,Walnut F382,Walnut,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,7,7,1,,20,22,F382,1,Ht U birkenhead-170811-2,F,,,,,
Lillooet Study 2014,Ht Tenquil 1-70714-6,HT,Tenquille,MIDDLE,SC,Walnut,Walnut F382,Walnut,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,7,7,1,,20,22,F382,2,Ht U birkenhead-170811-2,F,,,,,
Lillooet Study 2014,Ht Tenquil 1-120814-2A,HT,Tenquille,MIDDLE,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,8,12,2,,20,21,F323,1,DNA18-1B,F,,,,,
Lillooet Study 2014,Ht Tenquil 1-20140930-13,HT,Tenquille,MIDDLE,SC,Hope,Hope F139,Hope,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,F139,1,64038-c1,F,,,,,
Lillooet Study 2014,Ht Tenquil 1-20140930-2C,HT,Tenquille,MIDDLE,SC,Ht Tenquil 14-2C,Hope/Brutus 2013 Son A,Hope_Brutus_2013_Son_A,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,1,Ht Tenquil 14-2C,M,Hopes son#1 with Brutus,,,,
Lillooet Study 2014,Ht Tenquil 1-20140930-8,HT,Tenquille,MIDDLE,SC,Ht Tenquil 14-2C,Hope/Brutus 2013 Son A,Hope_Brutus_2013_Son_A,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,2,Ht Tenquil 14-2C,M,Hopes son#1 with Brutus,,,,
Lillooet Study 2014,Ht Tenquil 1-20140930-4B,HT,Tenquille,MIDDLE,SC,Ht Tenquil 14-4D,Hope/Brutus 2013 Son B,Hope_Brutus_2013_Son_B,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,1,Ht Tenquil 14-4D,M,Hopes son#2 with Brutus,,,,
Lillooet Study 2014,Ht Tenquil 1-20140930-4D,HT,Tenquille,MIDDLE,SC,Ht Tenquil 14-4D,Hope/Brutus 2013 Son B,Hope_Brutus_2013_Son_B,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,2,Ht Tenquil 14-4D,M,Hopes son#2 with Brutus,,,,
Lillooet Study 2014,Ht Tenquil 1-20140930-6,HT,Tenquille,MIDDLE,SC,Ht Tenquil 14-4D,Hope/Brutus 2013 Son B,Hope_Brutus_2013_Son_B,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,3,Ht Tenquil 14-4D,M,Hopes son#2 with Brutus,,,,
Lillooet Study 2014,Ht Tenquil 1-20140930-14A,HT,Tenquille,MIDDLE,SC,Ht Tenquil 14-14A,Ht Tenquil 14-14A,NewF03,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,1,Ht Tenquil 14-14A,F,,,,,
Lillooet Study 2014,Ht Tenquil 1-20140930-10,HT,Tenquille,MIDDLE,SC,HT UP Cdw-160713-4,HT UP Cdw-160713-4,NewM03,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,,1,HT UP Cdw-160713-4,M,,,,,
Lillooet Study 2014,Ht Tenquil 1-20140930-11,HT,Tenquille,MIDDLE,SC,Rock ,Rock  M128,Rock ,HT,49,,Ht Tenquil 1,5598407,509319,50.5375,-122.8685,2014,9,30,3,,11,18,M128,1,63025-c1,M,,,,,
